InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575661,90099,NECKLACE+BRACELET SET BLUE HIBISCUS,1,11/10/2011 14:39,2.55,12617.0,France
575661,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,11/10/2011 14:39,1.25,12617.0,France
575661,23322,LARGE WHITE HEART OF WICKER,4,11/10/2011 14:39,2.95,12617.0,France
575661,22737,RIBBON REEL CHRISTMAS PRESENT ,4,11/10/2011 14:39,1.65,12617.0,France
575661,23512,EMBROIDERED RIBBON REEL ROSIE,5,11/10/2011 14:39,2.08,12617.0,France
575661,23515,EMBROIDERED RIBBON REEL DAISY ,5,11/10/2011 14:39,2.08,12617.0,France
575661,23511,EMBROIDERED RIBBON REEL EMILY ,10,11/10/2011 14:39,2.08,12617.0,France
575661,23514,EMBROIDERED RIBBON REEL SALLY ,10,11/10/2011 14:39,2.08,12617.0,France
575661,23513,EMBROIDERED RIBBON REEL SUSIE ,10,11/10/2011 14:39,2.08,12617.0,France
575661,21098,CHRISTMAS TOILET ROLL,2,11/10/2011 14:39,1.25,12617.0,France
575661,23321,SMALL WHITE HEART OF WICKER,3,11/10/2011 14:39,1.65,12617.0,France
575661,22469,HEART OF WICKER SMALL,2,11/10/2011 14:39,1.65,12617.0,France
575661,23329,DECORATIVE WICKER HEART LARGE,4,11/10/2011 14:39,1.65,12617.0,France
575661,23332,IVORY WICKER HEART LARGE,6,11/10/2011 14:39,1.65,12617.0,France
575661,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,6,11/10/2011 14:39,0.29,12617.0,France
575661,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,6,11/10/2011 14:39,0.29,12617.0,France
575661,23333,IVORY WICKER HEART MEDIUM,1,11/10/2011 14:39,1.25,12617.0,France
575661,22573,STAR WOODEN CHRISTMAS DECORATION,1,11/10/2011 14:39,0.85,12617.0,France
575661,22571,ROCKING HORSE RED CHRISTMAS ,3,11/10/2011 14:39,0.85,12617.0,France
575661,22573,STAR WOODEN CHRISTMAS DECORATION,6,11/10/2011 14:39,0.85,12617.0,France
575661,23333,IVORY WICKER HEART MEDIUM,5,11/10/2011 14:39,1.25,12617.0,France
575661,22574,HEART WOODEN CHRISTMAS DECORATION,6,11/10/2011 14:39,0.85,12617.0,France
575661,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6,11/10/2011 14:39,0.29,12617.0,France
575661,22571,ROCKING HORSE RED CHRISTMAS ,3,11/10/2011 14:39,0.85,12617.0,France
575661,22572,ROCKING HORSE GREEN CHRISTMAS ,6,11/10/2011 14:39,0.85,12617.0,France
575661,21034,REX CASH+CARRY JUMBO SHOPPER,1,11/10/2011 14:39,0.95,12617.0,France
C575662,22727,ALARM CLOCK BAKELIKE RED ,-1,11/10/2011 14:48,3.75,13767.0,United Kingdom
C575662,22423,REGENCY CAKESTAND 3 TIER,-5,11/10/2011 14:48,12.75,13767.0,United Kingdom
C575663,21136,PAINTED METAL PEARS ASSORTED,-1,11/10/2011 14:52,1.69,13769.0,United Kingdom
C575664,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,11/10/2011 14:53,4.95,12952.0,United Kingdom
C575665,23113,PANTRY CHOPPING BOARD,-1,11/10/2011 14:54,4.95,17442.0,United Kingdom
C575666,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,11/10/2011 14:55,1.25,18092.0,United Kingdom
C575667,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,-1,11/10/2011 14:56,2.1,14032.0,United Kingdom
575668,23206,LUNCH BAG APPLE DESIGN,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,23204,CHARLOTTE BAG APPLES DESIGN,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,23681,LUNCH BAG RED VINTAGE DOILY,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,23209,LUNCH BAG VINTAGE DOILY ,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,23199,JUMBO BAG APPLES,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,23203,JUMBO BAG VINTAGE DOILY ,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,23200,JUMBO BAG PEARS,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,23582,VINTAGE DOILY JUMBO BAG RED ,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,23209,LUNCH BAG VINTAGE DOILY ,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,11/10/2011 14:59,1.45,18283.0,United Kingdom
575668,22619,SET OF 6 SOLDIER SKITTLES,1,11/10/2011 14:59,3.75,18283.0,United Kingdom
575668,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,11/10/2011 14:59,1.45,18283.0,United Kingdom
575668,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,11/10/2011 14:59,3.25,18283.0,United Kingdom
575668,20723,STRAWBERRY CHARLOTTE BAG,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,22355,CHARLOTTE BAG SUKI DESIGN,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,20719,WOODLAND CHARLOTTE BAG,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,21175,GIN + TONIC DIET METAL SIGN,1,11/10/2011 14:59,2.55,18283.0,United Kingdom
575668,21790,VINTAGE SNAP CARDS,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,22549,PICTURE DOMINOES,1,11/10/2011 14:59,1.45,18283.0,United Kingdom
575668,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,11/10/2011 14:59,1.25,18283.0,United Kingdom
575668,21889,WOODEN BOX OF DOMINOES,1,11/10/2011 14:59,1.25,18283.0,United Kingdom
575668,21790,VINTAGE SNAP CARDS,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,23207,LUNCH BAG ALPHABET DESIGN,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,22382,LUNCH BAG SPACEBOY DESIGN ,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,20726,LUNCH BAG WOODLAND,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,20727,LUNCH BAG  BLACK SKULL.,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,23583,LUNCH BAG PAISLEY PARK  ,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,22356,CHARLOTTE BAG PINK POLKADOT,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,20724,RED RETROSPOT CHARLOTTE BAG,1,11/10/2011 14:59,0.85,18283.0,United Kingdom
575668,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,20725,LUNCH BAG RED RETROSPOT,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,22384,LUNCH BAG PINK POLKADOT,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,22383,LUNCH BAG SUKI DESIGN ,1,11/10/2011 14:59,1.65,18283.0,United Kingdom
575668,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,85099F,JUMBO BAG STRAWBERRY,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,23201,JUMBO BAG ALPHABET,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,23202,JUMBO BAG VINTAGE LEAF,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,22385,JUMBO BAG SPACEBOY DESIGN,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
575668,20712,JUMBO BAG WOODLAND ANIMALS,1,11/10/2011 14:59,2.08,18283.0,United Kingdom
