InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541421,22031,BOTANICAL LAVENDER BIRTHDAY CARD,7,1/17/2011 17:44,0.42,,United Kingdom
541421,22035,VINTAGE CARAVAN GREETING CARD ,1,1/17/2011 17:44,0.83,,United Kingdom
541421,22069,BROWN  PIRATE TREASURE CHEST ,1,1/17/2011 17:44,3.29,,United Kingdom
541421,22074,6 RIBBONS SHIMMERING PINKS ,15,1/17/2011 17:44,0.83,,United Kingdom
541421,22079,RIBBON REEL HEARTS DESIGN ,1,1/17/2011 17:44,3.29,,United Kingdom
541421,22087,PAPER BUNTING WHITE LACE,3,1/17/2011 17:44,5.79,,United Kingdom
541421,22088,PAPER BUNTING COLOURED LACE,1,1/17/2011 17:44,5.79,,United Kingdom
541421,22099,CARAVAN SQUARE TISSUE BOX,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22109,FULL ENGLISH BREAKFAST PLATE,1,1/17/2011 17:44,7.46,,United Kingdom
541421,22110,BIRD HOUSE HOT WATER BOTTLE,6,1/17/2011 17:44,3.29,,United Kingdom
541421,22117,METAL SIGN HER DINNER IS SERVED ,2,1/17/2011 17:44,1.63,,United Kingdom
541421,22134,MINI LADLE LOVE HEART RED ,10,1/17/2011 17:44,0.42,,United Kingdom
541421,22135,MINI LADLE LOVE HEART PINK,6,1/17/2011 17:44,0.42,,United Kingdom
541421,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,1/17/2011 17:44,10.79,,United Kingdom
541421,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22148,EASTER CRAFT 4 CHICKS ,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22149,FELTCRAFT 6 FLOWER FRIENDS,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22151,PLACE SETTING WHITE HEART,6,1/17/2011 17:44,1.63,,United Kingdom
541421,22154,ANGEL DECORATION 3 BUTTONS ,2,1/17/2011 17:44,0.83,,United Kingdom
541421,22156,HEART DECORATION WITH PEARLS ,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22161,HEART DECORATION RUSTIC HANGING ,6,1/17/2011 17:44,0.79,,United Kingdom
541421,22162,HEART GARLAND RUSTIC PADDED,1,1/17/2011 17:44,3.29,,United Kingdom
541421,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,1/17/2011 17:44,10.79,,United Kingdom
541421,22167, OVAL WALL MIRROR DIAMANTE ,2,1/17/2011 17:44,8.29,,United Kingdom
541421,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,1/17/2011 17:44,5.79,,United Kingdom
541421,22178,VICTORIAN GLASS HANGING T-LIGHT,5,1/17/2011 17:44,2.46,,United Kingdom
541421,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22183,CAKE STAND VICTORIAN FILIGREE MED,3,1/17/2011 17:44,5.79,,United Kingdom
541421,22194,BLACK DINER WALL CLOCK,1,1/17/2011 17:44,8.29,,United Kingdom
541421,22196,SMALL HEART MEASURING SPOONS,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22197,SMALL POPCORN HOLDER,4,1/17/2011 17:44,1.63,,United Kingdom
541421,22201,FRYING PAN BLUE POLKADOT,6,1/17/2011 17:44,3.29,,United Kingdom
541421,22204,MILK PAN BLUE POLKADOT,3,1/17/2011 17:44,3.29,,United Kingdom
541421,22208,WOOD STAMP SET THANK YOU,3,1/17/2011 17:44,1.63,,United Kingdom
541421,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22211,WOOD STAMP SET FLOWERS,2,1/17/2011 17:44,1.63,,United Kingdom
541421,22212,FOUR HOOK  WHITE LOVEBIRDS,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22214,CANDLE PLATE LACE WHITE,4,1/17/2011 17:44,1.63,,United Kingdom
541421,22216,T-LIGHT HOLDER WHITE LACE,1,1/17/2011 17:44,0.79,,United Kingdom
541421,22219,LOVEBIRD HANGING DECORATION WHITE ,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22222,CAKE PLATE LOVEBIRD WHITE,9,1/17/2011 17:44,4.13,,United Kingdom
541421,22223,CAKE PLATE LOVEBIRD PINK,4,1/17/2011 17:44,4.13,,United Kingdom
541421,22227,HANGING HEART MIRROR DECORATION ,1,1/17/2011 17:44,1.25,,United Kingdom
541421,22241,GARLAND WOODEN HAPPY EASTER,3,1/17/2011 17:44,2.46,,United Kingdom
541421,22247,BUNNY DECORATION MAGIC GARDEN,15,1/17/2011 17:44,0.79,,United Kingdom
541421,22248,DECORATION  PINK CHICK MAGIC GARDEN,14,1/17/2011 17:44,0.79,,United Kingdom
541421,22249,DECORATION WHITE CHICK MAGIC GARDEN,29,1/17/2011 17:44,0.79,,United Kingdom
541421,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,12,1/17/2011 17:44,0.79,,United Kingdom
541421,22257,FELT FARM ANIMAL SHEEP,5,1/17/2011 17:44,0.83,,United Kingdom
541421,22258,FELT FARM ANIMAL RABBIT,10,1/17/2011 17:44,0.83,,United Kingdom
541421,22259,FELT FARM ANIMAL HEN,8,1/17/2011 17:44,0.83,,United Kingdom
541421,22263,FELT EGG COSY LADYBIRD ,4,1/17/2011 17:44,0.79,,United Kingdom
541421,22264,FELT FARM ANIMAL WHITE BUNNY ,8,1/17/2011 17:44,0.79,,United Kingdom
541421,22279,POCKET BAG BLUE PAISLEY RED SPOT,11,1/17/2011 17:44,0.83,,United Kingdom
541421,22280,POCKET BAG PINK PAISELY BROWN SPOT,6,1/17/2011 17:44,0.83,,United Kingdom
541421,22287,"DECORATION , WOBBLY CHICKEN, METAL ",1,1/17/2011 17:44,3.29,,United Kingdom
541421,22294,HEART FILIGREE DOVE  SMALL,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22295,HEART FILIGREE DOVE LARGE,1,1/17/2011 17:44,3.29,,United Kingdom
541421,22309,TEA COSY RED  STRIPE,1,1/17/2011 17:44,4.96,,United Kingdom
541421,22317,FIVE CATS HANGING DECORATION,6,1/17/2011 17:44,2.46,,United Kingdom
541421,22318,FIVE HEART HANGING DECORATION,1,1/17/2011 17:44,5.79,,United Kingdom
541421,22321,BIRD DECORATION RED RETROSPOT,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22322,BIRD DECORATION GREEN POLKADOT,12,1/17/2011 17:44,0.79,,United Kingdom
541421,22325,MOBILE VINTAGE HEARTS ,3,1/17/2011 17:44,3.29,,United Kingdom
541421,22335,HEART DECORATION PAINTED ZINC ,1,1/17/2011 17:44,1.25,,United Kingdom
541421,22342,HOME GARLAND PAINTED ZINC ,7,1/17/2011 17:44,1.63,,United Kingdom
541421,22343,PARTY PIZZA DISH RED RETROSPOT,11,1/17/2011 17:44,0.42,,United Kingdom
541421,22344,PARTY PIZZA DISH PINK POLKADOT,19,1/17/2011 17:44,0.42,,United Kingdom
541421,22345,PARTY PIZZA DISH BLUE POLKADOT,8,1/17/2011 17:44,0.42,,United Kingdom
541421,22346,PARTY PIZZA DISH GREEN POLKADOT,4,1/17/2011 17:44,0.42,,United Kingdom
541421,22348,TEA BAG PLATE RED RETROSPOT,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22355,CHARLOTTE BAG SUKI DESIGN,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22356,CHARLOTTE BAG PINK POLKADOT,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22364,GLASS JAR DIGESTIVE BISCUITS,1,1/17/2011 17:44,5.79,,United Kingdom
541421,22366,DOORMAT AIRMAIL ,2,1/17/2011 17:44,14.13,,United Kingdom
541421,22371,AIRLINE BAG VINTAGE TOKYO 78,4,1/17/2011 17:44,4.13,,United Kingdom
541421,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,3,1/17/2011 17:44,4.13,,United Kingdom
541421,22374,AIRLINE BAG VINTAGE JET SET RED,3,1/17/2011 17:44,4.13,,United Kingdom
541421,22375,AIRLINE BAG VINTAGE JET SET BROWN,2,1/17/2011 17:44,4.13,,United Kingdom
541421,22376,AIRLINE BAG VINTAGE JET SET WHITE,3,1/17/2011 17:44,4.13,,United Kingdom
541421,22377,BOTTLE BAG RETROSPOT ,6,1/17/2011 17:44,1.63,,United Kingdom
541421,22378,WALL TIDY RETROSPOT ,15,1/17/2011 17:44,1.63,,United Kingdom
541421,22380,TOY TIDY SPACEBOY  ,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22382,LUNCH BAG SPACEBOY DESIGN ,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,1/17/2011 17:44,0.83,,United Kingdom
541421,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,5,1/17/2011 17:44,0.83,,United Kingdom
541421,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,1/17/2011 17:44,4.13,,United Kingdom
541421,22422,TOOTHPASTE TUBE PEN,2,1/17/2011 17:44,1.25,,United Kingdom
541421,22427,ENAMEL FLOWER JUG CREAM,1,1/17/2011 17:44,11.63,,United Kingdom
541421,22430,ENAMEL WATERING CAN CREAM,1,1/17/2011 17:44,9.96,,United Kingdom
541421,22435,SET OF 9 HEART SHAPED BALLOONS,3,1/17/2011 17:44,2.46,,United Kingdom
541421,22438,BALLOON ART MAKE YOUR OWN FLOWERS,8,1/17/2011 17:44,1.63,,United Kingdom
541421,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22447,PIN CUSHION BABUSHKA BLUE,2,1/17/2011 17:44,2.46,,United Kingdom
541421,22453,MEASURING TAPE BABUSHKA BLUE,6,1/17/2011 17:44,1.63,,United Kingdom
541421,22467,GUMBALL COAT RACK,1,1/17/2011 17:44,4.96,,United Kingdom
541421,22469,HEART OF WICKER SMALL,4,1/17/2011 17:44,3.29,,United Kingdom
541421,22481,BLACK TEA TOWEL CLASSIC DESIGN,1,1/17/2011 17:44,0.83,,United Kingdom
541421,22489,PACK OF 12 TRADITIONAL CRAYONS,2,1/17/2011 17:44,0.83,,United Kingdom
541421,22501,PICNIC BASKET WICKER LARGE,1,1/17/2011 17:44,20.79,,United Kingdom
541421,22508,DOORSTOP RETROSPOT HEART,1,1/17/2011 17:44,7.46,,United Kingdom
541421,22548,HEADS AND TAILS SPORTING FUN,2,1/17/2011 17:44,2.46,,United Kingdom
541421,22549,PICTURE DOMINOES,2,1/17/2011 17:44,3.29,,United Kingdom
541421,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22571,ROCKING HORSE RED CHRISTMAS ,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22572,ROCKING HORSE GREEN CHRISTMAS ,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22573,STAR WOODEN CHRISTMAS DECORATION,4,1/17/2011 17:44,1.63,,United Kingdom
541421,22574,HEART WOODEN CHRISTMAS DECORATION,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22594,CHRISTMAS GINGHAM TREE,3,1/17/2011 17:44,1.63,,United Kingdom
541421,22600,CHRISTMAS RETROSPOT STAR WOOD,3,1/17/2011 17:44,1.63,,United Kingdom
541421,22601,CHRISTMAS RETROSPOT ANGEL WOOD,3,1/17/2011 17:44,1.63,,United Kingdom
541421,22603,CHRISTMAS RETROSPOT TREE WOOD,1,1/17/2011 17:44,1.63,,United Kingdom
541421,22620,4 TRADITIONAL SPINNING TOPS,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22625,RED KITCHEN SCALES,1,1/17/2011 17:44,16.63,,United Kingdom
541421,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22629,SPACEBOY LUNCH BOX ,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22631,CIRCUS PARADE LUNCH BOX ,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22638,SET OF 4 NAPKIN CHARMS CROWNS ,2,1/17/2011 17:44,1.63,,United Kingdom
541421,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,6,1/17/2011 17:44,1.63,,United Kingdom
541421,22650,CERAMIC PIRATE CHEST MONEY BANK,1,1/17/2011 17:44,3.29,,United Kingdom
541421,22669,RED BABY BUNTING ,1,1/17/2011 17:44,5.79,,United Kingdom
541421,22670,FRENCH WC SIGN BLUE METAL,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22678,FRENCH BLUE METAL DOOR SIGN 3,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22682,FRENCH BLUE METAL DOOR SIGN 7,2,1/17/2011 17:44,2.46,,United Kingdom
541421,22697,GREEN REGENCY TEACUP AND SAUCER,4,1/17/2011 17:44,5.79,,United Kingdom
541421,22699,ROSES REGENCY TEACUP AND SAUCER ,1,1/17/2011 17:44,5.79,,United Kingdom
541421,22728,ALARM CLOCK BAKELIKE PINK,2,1/17/2011 17:44,7.46,,United Kingdom
541421,22731,3D CHRISTMAS STAMPS STICKERS ,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,1/17/2011 17:44,5.79,,United Kingdom
541421,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2,1/17/2011 17:44,2.46,,United Kingdom
541421,22804,CANDLEHOLDER PINK HANGING HEART,13,1/17/2011 17:44,2.46,,United Kingdom
541421,22817,CARD SUKI BIRTHDAY,15,1/17/2011 17:44,0.42,,United Kingdom
541421,22819,"BIRTHDAY CARD, RETRO SPOT",15,1/17/2011 17:44,0.42,,United Kingdom
541421,22834,HAND WARMER BABUSHKA DESIGN,7,1/17/2011 17:44,1.63,,United Kingdom
541421,22835,HOT WATER BOTTLE I AM SO POORLY,1,1/17/2011 17:44,9.13,,United Kingdom
541421,22855,FINE WICKER HEART ,3,1/17/2011 17:44,2.46,,United Kingdom
541421,22867,HAND WARMER BIRD DESIGN,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22875,NUMBER TILE COTTAGE GARDEN 7,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22878,NUMBER TILE COTTAGE GARDEN No,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22880,NUMBER TILE VINTAGE FONT 1,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22881,NUMBER TILE VINTAGE FONT 2,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22882,NUMBER TILE VINTAGE FONT 3,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22883,NUMBER TILE VINTAGE FONT 4,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22884,NUMBER TILE VINTAGE FONT 5,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22885,NUMBER TILE VINTAGE FONT 6 ,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22886,NUMBER TILE VINTAGE FONT 7,1,1/17/2011 17:44,4.13,,United Kingdom
541421,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,1/17/2011 17:44,5.79,,United Kingdom
541421,22906,12 MESSAGE CARDS WITH ENVELOPES,1,1/17/2011 17:44,3.29,,United Kingdom
541421,22925,BLUE GIANT GARDEN THERMOMETER,1,1/17/2011 17:44,11.63,,United Kingdom
541421,22941,CHRISTMAS LIGHTS 10 REINDEER,1,1/17/2011 17:44,16.63,,United Kingdom
541421,22961,JAM MAKING SET PRINTED,1,1/17/2011 17:44,3.29,,United Kingdom
541421,22966,GINGERBREAD MAN COOKIE CUTTER,1,1/17/2011 17:44,2.46,,United Kingdom
541421,22977,DOLLY GIRL CHILDRENS EGG CUP,2,1/17/2011 17:44,2.46,,United Kingdom
541421,82551,LAUNDRY 15C METAL SIGN,1,1/17/2011 17:44,2.46,,United Kingdom
541421,82583,HOT BATHS METAL SIGN,1,1/17/2011 17:44,4.13,,United Kingdom
541421,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",5,1/17/2011 17:44,0.83,,United Kingdom
541421,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",7,1/17/2011 17:44,0.83,,United Kingdom
541421,82613D,METAL SIGN CUPCAKE SINGLE HOOK,9,1/17/2011 17:44,0.83,,United Kingdom
541421,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2,1/17/2011 17:44,1.63,,United Kingdom
541421,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,1/17/2011 17:44,3.75,,United Kingdom
541421,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,1/17/2011 17:44,4.13,,United Kingdom
541421,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,4,1/17/2011 17:44,3.29,,United Kingdom
541421,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,1/17/2011 17:44,3.29,,United Kingdom
541421,84050,PINK HEART SHAPE EGG FRYING PAN,2,1/17/2011 17:44,4.13,,United Kingdom
541421,84051,ASS COLOUR GLOWING TIARAS,2,1/17/2011 17:44,1.63,,United Kingdom
541421,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,1/17/2011 17:44,74.96,,United Kingdom
541421,84086C,PINK/PURPLE RETRO RADIO,1,1/17/2011 17:44,2.46,,United Kingdom
541421,84228,HEN HOUSE W CHICK STANDING,1,1/17/2011 17:44,0.83,,United Kingdom
541421,84251B,"GREETING CARD, STICKY GORDON",3,1/17/2011 17:44,0.42,,United Kingdom
541421,84251C,"GREETING CARD, TWO SISTERS.",4,1/17/2011 17:44,0.42,,United Kingdom
541421,84251G,"GREETING CARD, OVERCROWDED POOL.",3,1/17/2011 17:44,0.42,,United Kingdom
541421,84313B,BLUE TV TRAY TABLE ,6,1/17/2011 17:44,5.79,,United Kingdom
541421,84313C,ORANGE TV TRAY TABLE ,8,1/17/2011 17:44,5.79,,United Kingdom
541421,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,10,1/17/2011 17:44,3.29,,United Kingdom
541421,84509B,SET OF 4 FAIRY CAKE PLACEMATS,3,1/17/2011 17:44,3.29,,United Kingdom
541421,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1,1/17/2011 17:44,3.29,,United Kingdom
541421,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,1/17/2011 17:44,2.46,,United Kingdom
