InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
581059,22150,3 STRIPEY MICE FELTCRAFT,6,12/7/2011 11:12,1.95,13267.0,United Kingdom
581059,23439,HAND WARMER RED LOVE HEART,12,12/7/2011 11:12,2.1,13267.0,United Kingdom
581059,22867,HAND WARMER BIRD DESIGN,24,12/7/2011 11:12,2.1,13267.0,United Kingdom
581059,23168,CLASSIC CAFE SUGAR DISPENSER,12,12/7/2011 11:12,1.25,13267.0,United Kingdom
581064,84946,ANTIQUE SILVER T-LIGHT GLASS,12,12/7/2011 11:16,1.25,13882.0,United Kingdom
581064,21285,RETROSPOT CANDLE  MEDIUM,12,12/7/2011 11:16,0.39,13882.0,United Kingdom
581064,21592,RETROSPOT CIGAR BOX MATCHES ,48,12/7/2011 11:16,0.39,13882.0,United Kingdom
581064,22217,T-LIGHT HOLDER HANGING LACE,24,12/7/2011 11:16,0.39,13882.0,United Kingdom
581064,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,12/7/2011 11:16,0.39,13882.0,United Kingdom
581064,22638,SET OF 4 NAPKIN CHARMS CROWNS ,32,12/7/2011 11:16,0.79,13882.0,United Kingdom
581064,22639,SET OF 4 NAPKIN CHARMS HEARTS,32,12/7/2011 11:16,0.79,13882.0,United Kingdom
581064,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,32,12/7/2011 11:16,0.79,13882.0,United Kingdom
581064,22642,SET OF 4 NAPKIN CHARMS STARS   ,32,12/7/2011 11:16,0.79,13882.0,United Kingdom
581064,23106,ZINC HEARTS PLANT POT HOLDER,16,12/7/2011 11:16,0.79,13882.0,United Kingdom
581064,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,12/7/2011 11:16,0.79,13882.0,United Kingdom
581064,21810,CHRISTMAS HANGING STAR WITH BELL,24,12/7/2011 11:16,0.39,13882.0,United Kingdom
581064,22338,STAR DECORATION PAINTED ZINC ,24,12/7/2011 11:16,0.19,13882.0,United Kingdom
581064,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,12/7/2011 11:16,0.29,13882.0,United Kingdom
581068,23232,WRAP VINTAGE LEAF DESIGN,25,12/7/2011 11:26,0.42,16191.0,United Kingdom
581068,22798,ANTIQUE GLASS DRESSING TABLE POT,12,12/7/2011 11:26,2.95,16191.0,United Kingdom
581068,71477,COLOURED GLASS STAR T-LIGHT HOLDER,24,12/7/2011 11:26,3.29,16191.0,United Kingdom
581068,22952,60 CAKE CASES VINTAGE CHRISTMAS,36,12/7/2011 11:26,0.55,16191.0,United Kingdom
581068,23275,SET OF 3 HANGING OWLS OLLIE BEAK,80,12/7/2011 11:26,1.25,16191.0,United Kingdom
581074,22970,LONDON BUS COFFEE MUG,6,12/7/2011 11:27,2.55,15568.0,United Kingdom
581074,22633,HAND WARMER UNION JACK,15,12/7/2011 11:27,2.1,15568.0,United Kingdom
581074,23505,PLAYING CARDS I LOVE LONDON ,4,12/7/2011 11:27,1.25,15568.0,United Kingdom
581074,23504,PLAYING CARDS JUBILEE UNION JACK,6,12/7/2011 11:27,1.25,15568.0,United Kingdom
581074,23503,PLAYING CARDS KEEP CALM & CARRY ON,4,12/7/2011 11:27,1.25,15568.0,United Kingdom
581074,22659,LUNCH BOX I LOVE LONDON,3,12/7/2011 11:27,1.95,15568.0,United Kingdom
581074,22997,TRAVEL CARD WALLET UNION JACK,24,12/7/2011 11:27,0.42,15568.0,United Kingdom
581074,22998,TRAVEL CARD WALLET KEEP CALM,24,12/7/2011 11:27,0.42,15568.0,United Kingdom
581074,23005,TRAVEL CARD WALLET I LOVE LONDON,24,12/7/2011 11:27,0.42,15568.0,United Kingdom
581074,22616,PACK OF 12 LONDON TISSUES ,12,12/7/2011 11:27,0.39,15568.0,United Kingdom
581074,22900,SET 2 TEA TOWELS I LOVE LONDON ,10,12/7/2011 11:27,3.25,15568.0,United Kingdom
581074,23391, I LOVE LONDON MINI BACKPACK,4,12/7/2011 11:27,4.15,15568.0,United Kingdom
581074,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,12/7/2011 11:27,4.15,15568.0,United Kingdom
581074,23355,HOT WATER BOTTLE KEEP CALM,24,12/7/2011 11:27,4.15,15568.0,United Kingdom
581074,22112,CHOCOLATE HOT WATER BOTTLE,4,12/7/2011 11:27,4.95,15568.0,United Kingdom
581074,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,12/7/2011 11:27,4.25,15568.0,United Kingdom
581074,23357,HOT WATER BOTTLE SEX BOMB,2,12/7/2011 11:27,1.65,15568.0,United Kingdom
C581071,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,12/7/2011 11:27,2.08,12375.0,Finland
581095,23320,GIANT 50'S CHRISTMAS CRACKER,3,12/7/2011 11:35,1.25,17238.0,United Kingdom
581095,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,12/7/2011 11:35,2.95,17238.0,United Kingdom
581095,23437, 50'S CHRISTMAS GIFT BAG LARGE,4,12/7/2011 11:35,1.25,17238.0,United Kingdom
581095,23351,ROLL WRAP 50'S CHRISTMAS,2,12/7/2011 11:35,1.25,17238.0,United Kingdom
581095,17003,BROCADE RING PURSE ,34,12/7/2011 11:35,0.39,17238.0,United Kingdom
581095,22940,FELTCRAFT CHRISTMAS FAIRY,6,12/7/2011 11:35,4.25,17238.0,United Kingdom
581095,22750,FELTCRAFT PRINCESS LOLA DOLL,5,12/7/2011 11:35,3.75,17238.0,United Kingdom
581095,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,12/7/2011 11:35,3.75,17238.0,United Kingdom
581095,23084,RABBIT NIGHT LIGHT,5,12/7/2011 11:35,2.08,17238.0,United Kingdom
581095,23313,VINTAGE CHRISTMAS BUNTING,4,12/7/2011 11:35,4.95,17238.0,United Kingdom
581095,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,4,12/7/2011 11:35,1.25,17238.0,United Kingdom
581095,23344,JUMBO BAG 50'S CHRISTMAS ,2,12/7/2011 11:35,2.08,17238.0,United Kingdom
581096,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,12/7/2011 11:36,4.15,17412.0,United Kingdom
581096,23203,JUMBO BAG VINTAGE DOILY ,10,12/7/2011 11:36,2.08,17412.0,United Kingdom
581096,23209,LUNCH BAG VINTAGE DOILY ,10,12/7/2011 11:36,1.65,17412.0,United Kingdom
581096,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,12/7/2011 11:36,3.75,17412.0,United Kingdom
581096,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/7/2011 11:36,1.65,17412.0,United Kingdom
581096,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,12/7/2011 11:36,2.95,17412.0,United Kingdom
581096,20725,LUNCH BAG RED RETROSPOT,10,12/7/2011 11:36,1.65,17412.0,United Kingdom
581096,21481,FAWN BLUE HOT WATER BOTTLE,4,12/7/2011 11:36,3.75,17412.0,United Kingdom
581096,21914,BLUE HARMONICA IN BOX ,12,12/7/2011 11:36,1.25,17412.0,United Kingdom
581096,22867,HAND WARMER BIRD DESIGN,12,12/7/2011 11:36,2.1,17412.0,United Kingdom
581097,22476,EMPIRE UNION JACK TV DINNER TRAY,600,12/7/2011 11:41,1.95,13685.0,United Kingdom
581098,23467,VINTAGE ZINC PLANTER  ,6,12/7/2011 11:42,3.29,14911.0,EIRE
581098,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/7/2011 11:42,2.95,14911.0,EIRE
581098,23499,SET 12 VINTAGE DOILY CHALK ,24,12/7/2011 11:42,0.42,14911.0,EIRE
581098,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,12/7/2011 11:42,1.65,14911.0,EIRE
581098,22083,PAPER CHAIN KIT RETROSPOT,6,12/7/2011 11:42,2.95,14911.0,EIRE
581098,23453,OVAL  MINI PORTRAIT FRAME,8,12/7/2011 11:42,1.95,14911.0,EIRE
581098,22090,PAPER BUNTING RETROSPOT,6,12/7/2011 11:42,2.95,14911.0,EIRE
581098,23326,HANGING MINI COLOURED BOTTLES,48,12/7/2011 11:42,0.63,14911.0,EIRE
581098,21164,HOME SWEET HOME METAL SIGN ,6,12/7/2011 11:42,2.95,14911.0,EIRE
581098,23479,WIRE EGG BASKET ,2,12/7/2011 11:42,7.85,14911.0,EIRE
581098,21196,ROUND WHITE CONFETTI IN TUBE,12,12/7/2011 11:42,1.65,14911.0,EIRE
581098,21198,WHITE HEART CONFETTI IN TUBE,12,12/7/2011 11:42,1.65,14911.0,EIRE
581098,20685,DOORMAT RED RETROSPOT,10,12/7/2011 11:42,7.08,14911.0,EIRE
581098,22690,DOORMAT HOME SWEET HOME BLUE ,10,12/7/2011 11:42,7.08,14911.0,EIRE
581098,21524,DOORMAT SPOTTY HOME SWEET HOME,10,12/7/2011 11:42,7.08,14911.0,EIRE
581098,48129,DOORMAT TOPIARY,10,12/7/2011 11:42,7.08,14911.0,EIRE
581098,48184,DOORMAT ENGLISH ROSE ,10,12/7/2011 11:42,7.08,14911.0,EIRE
581098,22423,REGENCY CAKESTAND 3 TIER,16,12/7/2011 11:42,10.95,14911.0,EIRE
581098,23109,PACK OF SIX LED TEA LIGHTS,12,12/7/2011 11:42,2.89,14911.0,EIRE
581098,21284,RETROSPOT CANDLE  SMALL,12,12/7/2011 11:42,0.39,14911.0,EIRE
581098,21285,RETROSPOT CANDLE  MEDIUM,12,12/7/2011 11:42,0.39,14911.0,EIRE
581098,21286,RETROSPOT CANDLE  LARGE,12,12/7/2011 11:42,0.59,14911.0,EIRE
581098,22072,RED RETROSPOT TEA CUP AND SAUCER ,12,12/7/2011 11:42,1.25,14911.0,EIRE
581098,22465,HANGING METAL STAR LANTERN,12,12/7/2011 11:42,0.79,14911.0,EIRE
581098,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,12/7/2011 11:42,0.39,14911.0,EIRE
581098,23320,GIANT 50'S CHRISTMAS CRACKER,12,12/7/2011 11:42,1.25,14911.0,EIRE
581098,23489,VINTAGE BELLS GARLAND,6,12/7/2011 11:42,2.89,14911.0,EIRE
581098,21534,DAIRY MAID LARGE MILK JUG,6,12/7/2011 11:42,4.95,14911.0,EIRE
581098,85014B,RED RETROSPOT UMBRELLA,6,12/7/2011 11:42,5.95,14911.0,EIRE
581098,35970,ZINC FOLKART SLEIGH BELLS,24,12/7/2011 11:42,1.69,14911.0,EIRE
581098,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,12/7/2011 11:42,0.85,14911.0,EIRE
581098,23058,CHRISTMAS HANGING SNOWFLAKE,12,12/7/2011 11:42,0.79,14911.0,EIRE
581098,23103,JINGLE BELL HEART DECORATION,24,12/7/2011 11:42,1.65,14911.0,EIRE
581098,22571,ROCKING HORSE RED CHRISTMAS ,12,12/7/2011 11:42,0.85,14911.0,EIRE
581098,23210,WHITE ROCKING HORSE HAND PAINTED,24,12/7/2011 11:42,1.25,14911.0,EIRE
581098,23311,VINTAGE CHRISTMAS STOCKING ,6,12/7/2011 11:42,2.55,14911.0,EIRE
581098,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/2011 11:42,1.25,14911.0,EIRE
581098,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,12/7/2011 11:42,1.45,14911.0,EIRE
581098,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/2011 11:42,1.25,14911.0,EIRE
581098,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,12/7/2011 11:42,1.65,14911.0,EIRE
581098,23026,DRAWER KNOB VINTAGE GLASS STAR,6,12/7/2011 11:42,2.08,14911.0,EIRE
581098,23035,DRAWER KNOB CERAMIC IVORY,12,12/7/2011 11:42,1.45,14911.0,EIRE
581098,22624,IVORY KITCHEN SCALES,2,12/7/2011 11:42,8.5,14911.0,EIRE
581098,22625,RED KITCHEN SCALES,2,12/7/2011 11:42,8.5,14911.0,EIRE
581098,22567,20 DOLLY PEGS RETROSPOT,12,12/7/2011 11:42,1.45,14911.0,EIRE
581098,15056BL,EDWARDIAN PARASOL BLACK,6,12/7/2011 11:42,5.95,14911.0,EIRE
581098,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,12/7/2011 11:42,1.25,14911.0,EIRE
581098,23168,CLASSIC CAFE SUGAR DISPENSER,12,12/7/2011 11:42,1.25,14911.0,EIRE
581098,23419,HOME SWEET HOME BOTTLE ,12,12/7/2011 11:42,2.08,14911.0,EIRE
581098,21742,LARGE ROUND WICKER PLATTER ,4,12/7/2011 11:42,5.95,14911.0,EIRE
581098,22782,SET 3 WICKER STORAGE BASKETS ,2,12/7/2011 11:42,24.95,14911.0,EIRE
581099,23691,WRAP KEEP CALM BIRTHDAY,25,12/7/2011 11:43,0.42,18219.0,United Kingdom
581099,21745,GAOLERS KEYS DECORATIVE GARDEN ,8,12/7/2011 11:43,3.75,18219.0,United Kingdom
581099,21012,ANTIQUE ALL GLASS CANDLESTICK,12,12/7/2011 11:43,2.1,18219.0,United Kingdom
581099,23485,BOTANICAL GARDENS WALL CLOCK ,1,12/7/2011 11:43,25.0,18219.0,United Kingdom
581099,16161P,WRAP ENGLISH ROSE ,25,12/7/2011 11:43,0.42,18219.0,United Kingdom
581099,22704,WRAP RED APPLES ,25,12/7/2011 11:43,0.42,18219.0,United Kingdom
581099,23284,DOORMAT KEEP CALM AND COME IN,4,12/7/2011 11:43,8.25,18219.0,United Kingdom
581099,71053,WHITE MOROCCAN METAL LANTERN,4,12/7/2011 11:43,3.75,18219.0,United Kingdom
581099,84978,HANGING HEART JAR T-LIGHT HOLDER,12,12/7/2011 11:43,1.25,18219.0,United Kingdom
581099,21754,HOME BUILDING BLOCK WORD,3,12/7/2011 11:43,6.25,18219.0,United Kingdom
581099,82482,WOODEN PICTURE FRAME WHITE FINISH,12,12/7/2011 11:43,2.95,18219.0,United Kingdom
581099,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/7/2011 11:43,1.69,18219.0,United Kingdom
C581100,22946,WOODEN ADVENT CALENDAR CREAM,-1,12/7/2011 11:44,16.95,14534.0,United Kingdom
581101,23137,ZINC WIRE SWEETHEART LETTER TRAY,5,12/7/2011 11:48,1.25,17835.0,United Kingdom
581101,23404,HOME SWEET HOME BLACKBOARD,2,12/7/2011 11:48,4.95,17835.0,United Kingdom
581101,20749,ASSORTED COLOUR MINI CASES,2,12/7/2011 11:48,7.95,17835.0,United Kingdom
581101,17091J,VANILLA INCENSE IN TIN,3,12/7/2011 11:48,0.38,17835.0,United Kingdom
581101,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,12/7/2011 11:48,2.55,17835.0,United Kingdom
581101,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,3,12/7/2011 11:48,0.85,17835.0,United Kingdom
581101,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,5,12/7/2011 11:48,0.65,17835.0,United Kingdom
581101,20973,12 PENCIL SMALL TUBE WOODLAND,4,12/7/2011 11:48,0.65,17835.0,United Kingdom
581101,23365,SET 12 COLOUR PENCILS LOVE LONDON,6,12/7/2011 11:48,0.65,17835.0,United Kingdom
581101,23302,KNEELING MAT HOUSEWORK  DESIGN,1,12/7/2011 11:48,0.79,17835.0,United Kingdom
581101,23301,GARDENERS KNEELING PAD KEEP CALM ,1,12/7/2011 11:48,1.65,17835.0,United Kingdom
581101,21620,SET OF 4 ROSE BOTANICAL CANDLES,2,12/7/2011 11:48,1.25,17835.0,United Kingdom
581101,21619,4 VANILLA BOTANICAL CANDLES,2,12/7/2011 11:48,1.25,17835.0,United Kingdom
581101,23203,JUMBO BAG VINTAGE DOILY ,4,12/7/2011 11:48,2.08,17835.0,United Kingdom
581101,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,12/7/2011 11:48,2.08,17835.0,United Kingdom
581101,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,4,12/7/2011 11:48,2.08,17835.0,United Kingdom
581101,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,12/7/2011 11:48,2.08,17835.0,United Kingdom
581101,23581,JUMBO BAG PAISLEY PARK,5,12/7/2011 11:48,2.08,17835.0,United Kingdom
581101,21408,SPOTTY PINK DUCK DOORSTOP,4,12/7/2011 11:48,1.95,17835.0,United Kingdom
581102,21803,,20,12/7/2011 11:57,0.0,,United Kingdom
581103,22689,,4,12/7/2011 11:58,0.0,,United Kingdom
581104,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,12/7/2011 12:11,7.95,13668.0,United Kingdom
581104,22178,VICTORIAN GLASS HANGING T-LIGHT,18,12/7/2011 12:11,1.95,13668.0,United Kingdom
581104,72799E,IVORY PILLAR CANDLE SILVER FLOCK,4,12/7/2011 12:11,0.79,13668.0,United Kingdom
581104,72598,SET/12 TAPER CANDLES,24,12/7/2011 12:11,0.85,13668.0,United Kingdom
581104,23403,LETTER HOLDER HOME SWEET HOME,8,12/7/2011 12:11,3.75,13668.0,United Kingdom
581104,23404,HOME SWEET HOME BLACKBOARD,6,12/7/2011 12:11,4.95,13668.0,United Kingdom
581104,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,12/7/2011 12:11,1.25,13668.0,United Kingdom
581104,37448,CERAMIC CAKE DESIGN SPOTTED MUG,2,12/7/2011 12:11,1.49,13668.0,United Kingdom
581104,21916,SET 12 RETRO WHITE CHALK STICKS,4,12/7/2011 12:11,0.42,13668.0,United Kingdom
581104,23439,HAND WARMER RED LOVE HEART,2,12/7/2011 12:11,2.1,13668.0,United Kingdom
581104,22865,HAND WARMER OWL DESIGN,2,12/7/2011 12:11,2.1,13668.0,United Kingdom
581104,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,12/7/2011 12:11,0.79,13668.0,United Kingdom
581104,22798,ANTIQUE GLASS DRESSING TABLE POT,4,12/7/2011 12:11,2.95,13668.0,United Kingdom
581104,23090,VINTAGE GLASS T-LIGHT HOLDER,12,12/7/2011 12:11,0.83,13668.0,United Kingdom
581104,84946,ANTIQUE SILVER T-LIGHT GLASS,6,12/7/2011 12:11,1.25,13668.0,United Kingdom
581104,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,12/7/2011 12:11,3.75,13668.0,United Kingdom
581104,84949,SILVER HANGING T-LIGHT HOLDER,6,12/7/2011 12:11,1.65,13668.0,United Kingdom
581104,23078,ICE CREAM PEN LIP GLOSS ,24,12/7/2011 12:11,1.25,13668.0,United Kingdom
581104,23077,DOUGHNUT LIP GLOSS ,20,12/7/2011 12:11,1.25,13668.0,United Kingdom
581104,21754,HOME BUILDING BLOCK WORD,4,12/7/2011 12:11,6.25,13668.0,United Kingdom
581105,85152,HAND OVER THE CHOCOLATE   SIGN ,620,12/7/2011 12:14,1.92,16000.0,United Kingdom
581105,22457,NATURAL SLATE HEART CHALKBOARD ,620,12/7/2011 12:14,2.55,16000.0,United Kingdom
581105,22727,ALARM CLOCK BAKELIKE RED ,620,12/7/2011 12:14,2.99,16000.0,United Kingdom
581105,23497,CLASSIC CHROME BICYCLE BELL ,620,12/7/2011 12:14,1.38,16000.0,United Kingdom
581105,23498,CLASSIC BICYCLE CLIPS ,620,12/7/2011 12:14,1.38,16000.0,United Kingdom
581105,22961,JAM MAKING SET PRINTED,620,12/7/2011 12:14,1.38,16000.0,United Kingdom
581105,23552,BICYCLE PUNCTURE REPAIR KIT ,620,12/7/2011 12:14,1.86,16000.0,United Kingdom
C581106,23403,LETTER HOLDER HOME SWEET HOME,-1,12/7/2011 12:14,3.75,13668.0,United Kingdom
581107,23461,SWEETHEART BIRD HOUSE,620,12/7/2011 12:15,3.3,16000.0,United Kingdom
581108,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,12/7/2011 12:16,1.25,15984.0,United Kingdom
581108,23100,SILVER BELLS TABLE DECORATION,12,12/7/2011 12:16,1.25,15984.0,United Kingdom
581108,35004B,SET OF 3 BLACK FLYING DUCKS,1,12/7/2011 12:16,5.45,15984.0,United Kingdom
581108,22113,GREY HEART HOT WATER BOTTLE,5,12/7/2011 12:16,4.25,15984.0,United Kingdom
581108,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,12/7/2011 12:16,2.95,15984.0,United Kingdom
581108,35970,ZINC FOLKART SLEIGH BELLS,6,12/7/2011 12:16,1.69,15984.0,United Kingdom
581108,22217,T-LIGHT HOLDER HANGING LACE,48,12/7/2011 12:16,0.39,15984.0,United Kingdom
581108,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,240,12/7/2011 12:16,0.29,15984.0,United Kingdom
581108,23215,JINGLE BELL HEART ANTIQUE SILVER,24,12/7/2011 12:16,2.08,15984.0,United Kingdom
