InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536522,22338,STAR DECORATION PAINTED ZINC ,2,12/1/2010 12:49,0.65,15012.0,United Kingdom
536522,21810,CHRISTMAS HANGING STAR WITH BELL,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22449,SILK PURSE BABUSHKA PINK,1,12/1/2010 12:49,3.35,15012.0,United Kingdom
536522,21197,MULTICOLOUR  CONFETTI IN TUBE,1,12/1/2010 12:49,1.65,15012.0,United Kingdom
536522,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,12/1/2010 12:49,0.85,15012.0,United Kingdom
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22151,PLACE SETTING WHITE HEART,2,12/1/2010 12:49,0.42,15012.0,United Kingdom
536522,84836,ZINC METAL HEART DECORATION,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,12/1/2010 12:49,0.65,15012.0,United Kingdom
536522,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,12/1/2010 12:49,4.25,15012.0,United Kingdom
536522,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,12/1/2010 12:49,12.75,15012.0,United Kingdom
536522,85231B,CINAMMON SET OF 9 T-LIGHTS,1,12/1/2010 12:49,0.85,15012.0,United Kingdom
536522,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,12/1/2010 12:49,1.65,15012.0,United Kingdom
536522,37370,RETRO COFFEE MUGS ASSORTED,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12/1/2010 12:49,8.5,15012.0,United Kingdom
536522,21098,CHRISTMAS TOILET ROLL,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22151,PLACE SETTING WHITE HEART,1,12/1/2010 12:49,0.42,15012.0,United Kingdom
536522,84836,ZINC METAL HEART DECORATION,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,12/1/2010 12:49,2.95,15012.0,United Kingdom
536522,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,21190,PINK HEARTS PAPER GARLAND,1,12/1/2010 12:49,1.65,15012.0,United Kingdom
536522,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,21810,CHRISTMAS HANGING STAR WITH BELL,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,21192,WHITE BELL HONEYCOMB PAPER ,3,12/1/2010 12:49,1.65,15012.0,United Kingdom
536522,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,12/1/2010 12:49,5.95,15012.0,United Kingdom
536522,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,72800B, 4 PURPLE FLOCK DINNER CANDLES,2,12/1/2010 12:49,2.55,15012.0,United Kingdom
536522,84563A,PINK & WHITE BREAKFAST TRAY,1,12/1/2010 12:49,5.95,15012.0,United Kingdom
536522,22107,PIZZA PLATE IN BOX,2,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,12/1/2010 12:49,1.95,15012.0,United Kingdom
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,21742,LARGE ROUND WICKER PLATTER ,1,12/1/2010 12:49,5.95,15012.0,United Kingdom
536522,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,12/1/2010 12:49,0.85,15012.0,United Kingdom
536522,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,22632,HAND WARMER RED RETROSPOT,1,12/1/2010 12:49,2.1,15012.0,United Kingdom
536522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,85099B,JUMBO BAG RED RETROSPOT,1,12/1/2010 12:49,1.95,15012.0,United Kingdom
536522,21931,JUMBO STORAGE BAG SUKI,1,12/1/2010 12:49,1.95,15012.0,United Kingdom
536523,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,12/1/2010 12:50,4.95,12868.0,United Kingdom
536523,22468,BABUSHKA LIGHTS STRING OF 10,2,12/1/2010 12:50,6.75,12868.0,United Kingdom
536523,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12/1/2010 12:50,2.1,12868.0,United Kingdom
536523,21485,RETROSPOT HEART HOT WATER BOTTLE,3,12/1/2010 12:50,4.95,12868.0,United Kingdom
536523,21259,VICTORIAN SEWING BOX SMALL ,2,12/1/2010 12:50,5.95,12868.0,United Kingdom
536523,22969,HOMEMADE JAM SCENTED CANDLES,12,12/1/2010 12:50,1.45,12868.0,United Kingdom
536523,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/1/2010 12:50,2.95,12868.0,United Kingdom
536523,22217,T-LIGHT HOLDER HANGING LACE,12,12/1/2010 12:50,1.25,12868.0,United Kingdom
536523,22227,HANGING HEART MIRROR DECORATION ,24,12/1/2010 12:50,0.65,12868.0,United Kingdom
536523,22219,LOVEBIRD HANGING DECORATION WHITE ,12,12/1/2010 12:50,0.85,12868.0,United Kingdom
536523,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/1/2010 12:50,4.95,12868.0,United Kingdom
536523,22294,HEART FILIGREE DOVE  SMALL,24,12/1/2010 12:50,1.25,12868.0,United Kingdom
536524,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,12/1/2010 12:51,2.95,17572.0,United Kingdom
536524,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,12/1/2010 12:51,2.95,17572.0,United Kingdom
536524,21107,CREAM SLICE FLANNEL PINK SPOT ,6,12/1/2010 12:51,2.95,17572.0,United Kingdom
536524,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/1/2010 12:51,2.95,17572.0,United Kingdom
536525,21826,EIGHT PIECE DINOSAUR SET,2,12/1/2010 12:54,1.25,14078.0,United Kingdom
536525,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,12/1/2010 12:54,1.25,14078.0,United Kingdom
536525,22548,HEADS AND TAILS SPORTING FUN,1,12/1/2010 12:54,1.25,14078.0,United Kingdom
536525,22149,FELTCRAFT 6 FLOWER FRIENDS,1,12/1/2010 12:54,2.1,14078.0,United Kingdom
536525,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,12/1/2010 12:54,0.42,14078.0,United Kingdom
536525,22423,REGENCY CAKESTAND 3 TIER,2,12/1/2010 12:54,12.75,14078.0,United Kingdom
536525,22429,ENAMEL MEASURING JUG CREAM,1,12/1/2010 12:54,4.25,14078.0,United Kingdom
536525,22428,ENAMEL FIRE BUCKET CREAM,1,12/1/2010 12:54,6.95,14078.0,United Kingdom
536525,20974,12 PENCILS SMALL TUBE SKULL,3,12/1/2010 12:54,0.65,14078.0,United Kingdom
536525,20973,12 PENCIL SMALL TUBE WOODLAND,2,12/1/2010 12:54,0.65,14078.0,United Kingdom
536525,15044B,BLUE PAPER PARASOL ,1,12/1/2010 12:54,2.95,14078.0,United Kingdom
536525,21324,HANGING MEDINA LANTERN SMALL,2,12/1/2010 12:54,2.95,14078.0,United Kingdom
536525,20750,RED RETROSPOT MINI CASES,10,12/1/2010 12:54,7.95,14078.0,United Kingdom
536526,21135,VICTORIAN  METAL POSTCARD SPRING,16,12/1/2010 12:58,1.69,14001.0,United Kingdom
536526,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,16,12/1/2010 12:58,2.95,14001.0,United Kingdom
536526,22626,BLACK KITCHEN SCALES,2,12/1/2010 12:58,8.5,14001.0,United Kingdom
536526,22625,RED KITCHEN SCALES,6,12/1/2010 12:58,8.5,14001.0,United Kingdom
536526,22624,IVORY KITCHEN SCALES,6,12/1/2010 12:58,8.5,14001.0,United Kingdom
536526,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,12/1/2010 12:58,1.95,14001.0,United Kingdom
536526,85099B,JUMBO BAG RED RETROSPOT,10,12/1/2010 12:58,1.95,14001.0,United Kingdom
536526,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,12/1/2010 12:58,1.95,14001.0,United Kingdom
536526,22113,GREY HEART HOT WATER BOTTLE,8,12/1/2010 12:58,3.75,14001.0,United Kingdom
536527,22809,SET OF 6 T-LIGHTS SANTA,6,12/1/2010 13:04,2.95,12662.0,Germany
536527,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,12/1/2010 13:04,2.55,12662.0,Germany
536527,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,12/1/2010 13:04,0.85,12662.0,Germany
536527,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,12/1/2010 13:04,1.65,12662.0,Germany
536527,22244,3 HOOK HANGER MAGIC GARDEN,12,12/1/2010 13:04,1.95,12662.0,Germany
536527,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,12/1/2010 13:04,1.65,12662.0,Germany
536527,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,24,12/1/2010 13:04,0.42,12662.0,Germany
536527,20712,JUMBO BAG WOODLAND ANIMALS,10,12/1/2010 13:04,1.95,12662.0,Germany
536527,20713,JUMBO BAG OWLS,10,12/1/2010 13:04,1.95,12662.0,Germany
536527,22837,HOT WATER BOTTLE BABUSHKA ,4,12/1/2010 13:04,4.65,12662.0,Germany
536527,22969,HOMEMADE JAM SCENTED CANDLES,12,12/1/2010 13:04,1.45,12662.0,Germany
536527,22973,CHILDREN'S CIRCUS PARADE MUG,12,12/1/2010 13:04,1.65,12662.0,Germany
536527,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,12,12/1/2010 13:04,1.25,12662.0,Germany
536527,22549,PICTURE DOMINOES,12,12/1/2010 13:04,1.45,12662.0,Germany
536527,POST,POSTAGE,1,12/1/2010 13:04,18.0,12662.0,Germany
536528,22815,CARD PSYCHEDELIC APPLES,12,12/1/2010 13:17,0.42,15525.0,United Kingdom
536528,22865,HAND WARMER OWL DESIGN,1,12/1/2010 13:17,2.1,15525.0,United Kingdom
536528,22585,PACK OF 6 BIRDY GIFT TAGS,6,12/1/2010 13:17,1.25,15525.0,United Kingdom
536528,21587,COSY HOUR GIANT TUBE MATCHES,1,12/1/2010 13:17,2.55,15525.0,United Kingdom
536528,84985A,SET OF 72 GREEN PAPER DOILIES,1,12/1/2010 13:17,1.45,15525.0,United Kingdom
536528,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,12/1/2010 13:17,1.65,15525.0,United Kingdom
536528,22813,PACK 3 BOXES BIRD PANNETONE ,3,12/1/2010 13:17,1.95,15525.0,United Kingdom
536528,22128,PARTY CONES CANDY ASSORTED,6,12/1/2010 13:17,1.25,15525.0,United Kingdom
536528,22839,3 TIER CAKE TIN GREEN AND CREAM,1,12/1/2010 13:17,14.95,15525.0,United Kingdom
536528,22584,PACK OF 6 PANNETONE GIFT BOXES,2,12/1/2010 13:17,2.55,15525.0,United Kingdom
536528,22130,PARTY CONE CHRISTMAS DECORATION ,12,12/1/2010 13:17,0.85,15525.0,United Kingdom
536528,22938,CUPCAKE LACE PAPER SET 6,3,12/1/2010 13:17,1.95,15525.0,United Kingdom
536528,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,12/1/2010 13:17,1.95,15525.0,United Kingdom
536528,21731,RED TOADSTOOL LED NIGHT LIGHT,2,12/1/2010 13:17,1.65,15525.0,United Kingdom
536528,22616,PACK OF 12 LONDON TISSUES ,1,12/1/2010 13:17,0.29,15525.0,United Kingdom
536528,22454,MEASURING TAPE BABUSHKA RED,1,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22865,HAND WARMER OWL DESIGN,1,12/1/2010 13:17,2.1,15525.0,United Kingdom
536528,21992,VINTAGE PAISLEY STATIONERY SET,1,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,4,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22082,RIBBON REEL STRIPES DESIGN ,1,12/1/2010 13:17,1.65,15525.0,United Kingdom
536528,85049E,SCANDINAVIAN REDS RIBBONS,1,12/1/2010 13:17,1.25,15525.0,United Kingdom
536528,22077,6 RIBBONS RUSTIC CHARM,2,12/1/2010 13:17,1.65,15525.0,United Kingdom
536528,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,12/1/2010 13:17,1.25,15525.0,United Kingdom
536528,22865,HAND WARMER OWL DESIGN,2,12/1/2010 13:17,2.1,15525.0,United Kingdom
536528,22867,HAND WARMER BIRD DESIGN,3,12/1/2010 13:17,2.1,15525.0,United Kingdom
536528,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22963,JAM JAR WITH GREEN LID,2,12/1/2010 13:17,0.85,15525.0,United Kingdom
536528,22960,JAM MAKING SET WITH JARS,1,12/1/2010 13:17,4.25,15525.0,United Kingdom
536528,85114C,RED ENCHANTED FOREST PLACEMAT,1,12/1/2010 13:17,1.65,15525.0,United Kingdom
536528,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,12/1/2010 13:17,1.65,15525.0,United Kingdom
536528,22974,CHILDRENS DOLLY GIRL MUG,2,12/1/2010 13:17,1.65,15525.0,United Kingdom
536528,22423,REGENCY CAKESTAND 3 TIER,1,12/1/2010 13:17,12.75,15525.0,United Kingdom
536528,21452,TOADSTOOL MONEY BOX,2,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22938,CUPCAKE LACE PAPER SET 6,1,12/1/2010 13:17,1.95,15525.0,United Kingdom
536528,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,12/1/2010 13:17,1.95,15525.0,United Kingdom
536528,22584,PACK OF 6 PANNETONE GIFT BOXES,2,12/1/2010 13:17,2.55,15525.0,United Kingdom
536528,22744,MAKE YOUR OWN MONSOON CARD KIT,2,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22911,PAPER CHAIN KIT LONDON,1,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22585,PACK OF 6 BIRDY GIFT TAGS,5,12/1/2010 13:17,1.25,15525.0,United Kingdom
536528,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22911,PAPER CHAIN KIT LONDON,1,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22744,MAKE YOUR OWN MONSOON CARD KIT,2,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22961,JAM MAKING SET PRINTED,1,12/1/2010 13:17,1.45,15525.0,United Kingdom
536528,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,12/1/2010 13:17,1.95,15525.0,United Kingdom
536528,22454,MEASURING TAPE BABUSHKA RED,2,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22453,MEASURING TAPE BABUSHKA BLUE,1,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,84985A,SET OF 72 GREEN PAPER DOILIES,1,12/1/2010 13:17,1.45,15525.0,United Kingdom
536528,22445,PENCIL CASE LIFE IS BEAUTIFUL,4,12/1/2010 13:17,2.95,15525.0,United Kingdom
536528,22568,FELTCRAFT CUSHION OWL,3,12/1/2010 13:17,3.75,15525.0,United Kingdom
536528,22570,FELTCRAFT CUSHION RABBIT,1,12/1/2010 13:17,3.75,15525.0,United Kingdom
536528,22607,WOODEN ROUNDERS GARDEN SET ,1,12/1/2010 13:17,9.95,15525.0,United Kingdom
536528,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,12/1/2010 13:17,9.95,15525.0,United Kingdom
536528,22634,CHILDS BREAKFAST SET SPACEBOY ,1,12/1/2010 13:17,9.95,15525.0,United Kingdom
536528,22839,3 TIER CAKE TIN GREEN AND CREAM,1,12/1/2010 13:17,14.95,15525.0,United Kingdom
536528,22968,ROSE COTTAGE KEEPSAKE BOX ,3,12/1/2010 13:17,9.95,15525.0,United Kingdom
536529,22222,CAKE PLATE LOVEBIRD WHITE,3,12/1/2010 13:20,4.95,14237.0,United Kingdom
536529,22947,WOODEN ADVENT CALENDAR RED,2,12/1/2010 13:20,16.95,14237.0,United Kingdom
536529,21743,STAR PORTABLE TABLE LIGHT ,6,12/1/2010 13:20,2.95,14237.0,United Kingdom
536529,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,12/1/2010 13:20,4.25,14237.0,United Kingdom
536529,22164,STRING OF STARS CARD HOLDER,6,12/1/2010 13:20,2.95,14237.0,United Kingdom
536529,72598,SET/12 TAPER CANDLES,12,12/1/2010 13:20,0.85,14237.0,United Kingdom
536529,21258,VICTORIAN SEWING BOX LARGE,1,12/1/2010 13:20,12.75,14237.0,United Kingdom
536529,22627,MINT KITCHEN SCALES,2,12/1/2010 13:20,8.5,14237.0,United Kingdom
536529,22487,WHITE WOOD GARDEN PLANT LADDER,2,12/1/2010 13:20,9.95,14237.0,United Kingdom
536530,22360,GLASS JAR ENGLISH CONFECTIONERY,2,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,22364,GLASS JAR DIGESTIVE BISCUITS,1,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,21657,MILK BOTTLE WITH GLASS STOPPER ,1,12/1/2010 13:21,6.95,17905.0,United Kingdom
536530,22699,ROSES REGENCY TEACUP AND SAUCER ,4,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,21071,VINTAGE BILLBOARD DRINK ME MUG,24,12/1/2010 13:21,1.25,17905.0,United Kingdom
536530,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12/1/2010 13:21,8.5,17905.0,United Kingdom
536530,22120,WELCOME  WOODEN BLOCK LETTERS,1,12/1/2010 13:21,9.95,17905.0,United Kingdom
536530,22423,REGENCY CAKESTAND 3 TIER,1,12/1/2010 13:21,12.75,17905.0,United Kingdom
536530,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,1,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,21625,VINTAGE UNION JACK APRON,1,12/1/2010 13:21,6.95,17905.0,United Kingdom
536530,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,12/1/2010 13:21,19.95,17905.0,United Kingdom
536530,22097,SWALLOW SQUARE TISSUE BOX,1,12/1/2010 13:21,1.25,17905.0,United Kingdom
536530,82552,WASHROOM METAL SIGN,1,12/1/2010 13:21,1.45,17905.0,United Kingdom
536530,21179,NO JUNK MAIL METAL SIGN,1,12/1/2010 13:21,1.25,17905.0,United Kingdom
536530,22185,SLATE TILE NATURAL HANGING,4,12/1/2010 13:21,1.65,17905.0,United Kingdom
536530,22097,SWALLOW SQUARE TISSUE BOX,1,12/1/2010 13:21,1.25,17905.0,United Kingdom
536530,21662,VINTAGE GLASS COFFEE CADDY,1,12/1/2010 13:21,5.95,17905.0,United Kingdom
536530,85104,SILVER GLASS T-LIGHT SET,8,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,21654,RIDGED GLASS FINGER BOWL,6,12/1/2010 13:21,1.45,17905.0,United Kingdom
536530,21658,GLASS  BEURRE DISH,1,12/1/2010 13:21,3.95,17905.0,United Kingdom
536530,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,12/1/2010 13:21,3.75,17905.0,United Kingdom
536530,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,12/1/2010 13:21,4.95,17905.0,United Kingdom
536530,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,12/1/2010 13:21,1.95,17905.0,United Kingdom
536531,21519,GIN & TONIC DIET GREETING CARD ,24,12/1/2010 13:23,0.42,15485.0,United Kingdom
536531,22819,"BIRTHDAY CARD, RETRO SPOT",24,12/1/2010 13:23,0.42,15485.0,United Kingdom
536531,21506,"FANCY FONT BIRTHDAY CARD, ",24,12/1/2010 13:23,0.42,15485.0,United Kingdom
536531,22704,WRAP RED APPLES ,25,12/1/2010 13:23,0.42,15485.0,United Kingdom
536531,21498,RED RETROSPOT WRAP ,25,12/1/2010 13:23,0.42,15485.0,United Kingdom
536531,15056N,EDWARDIAN PARASOL NATURAL,12,12/1/2010 13:23,5.95,15485.0,United Kingdom
536531,15056BL,EDWARDIAN PARASOL BLACK,12,12/1/2010 13:23,5.95,15485.0,United Kingdom
536531,20679,EDWARDIAN PARASOL RED,12,12/1/2010 13:23,5.95,15485.0,United Kingdom
536531,22049,WRAP CHRISTMAS SCREEN PRINT,25,12/1/2010 13:23,0.42,15485.0,United Kingdom
536531,21498,RED RETROSPOT WRAP ,25,12/1/2010 13:23,0.42,15485.0,United Kingdom
536531,21497,FANCY FONTS BIRTHDAY WRAP,25,12/1/2010 13:23,0.42,15485.0,United Kingdom
536531,21333,CLASSIC WHITE FRAME,12,12/1/2010 13:23,2.95,15485.0,United Kingdom
536531,22727,ALARM CLOCK BAKELIKE RED ,9,12/1/2010 13:23,3.75,15485.0,United Kingdom
536531,22726,ALARM CLOCK BAKELIKE GREEN,9,12/1/2010 13:23,3.75,15485.0,United Kingdom
536531,22730,ALARM CLOCK BAKELIKE IVORY,9,12/1/2010 13:23,3.75,15485.0,United Kingdom
536531,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,12/1/2010 13:23,2.55,15485.0,United Kingdom
536531,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,12/1/2010 13:23,2.55,15485.0,United Kingdom
536531,22194,BLACK DINER WALL CLOCK,2,12/1/2010 13:23,8.5,15485.0,United Kingdom
536531,22192,BLUE DINER WALL CLOCK,4,12/1/2010 13:23,8.5,15485.0,United Kingdom
536531,22193,RED DINER WALL CLOCK,4,12/1/2010 13:23,8.5,15485.0,United Kingdom
536531,22191,IVORY DINER WALL CLOCK,4,12/1/2010 13:23,8.5,15485.0,United Kingdom
536531,22688,DOORMAT PEACE ON EARTH BLUE,4,12/1/2010 13:23,7.95,15485.0,United Kingdom
536531,22768,FAMILY PHOTO FRAME CORNICE,6,12/1/2010 13:23,9.95,15485.0,United Kingdom
536532,84692,BOX OF 24 COCKTAIL PARASOLS,50,12/1/2010 13:24,0.42,12433.0,Norway
536532,22444,GROW YOUR OWN PLANT IN A CAN ,96,12/1/2010 13:24,1.06,12433.0,Norway
536532,22899,CHILDREN'S APRON DOLLY GIRL ,8,12/1/2010 13:24,2.1,12433.0,Norway
536532,21156,RETROSPOT CHILDRENS APRON,8,12/1/2010 13:24,1.95,12433.0,Norway
536532,22556,PLASTERS IN TIN CIRCUS PARADE ,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22555,PLASTERS IN TIN STRONGMAN,36,12/1/2010 13:24,1.65,12433.0,Norway
536532,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22553,PLASTERS IN TIN SKULLS,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22551,PLASTERS IN TIN SPACEBOY,24,12/1/2010 13:24,1.65,12433.0,Norway
536532,22547,MINI JIGSAW DINOSAUR ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22544,MINI JIGSAW SPACEBOY,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22543,MINI JIGSAW BAKE A CAKE ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22540,MINI JIGSAW CIRCUS PARADE ,24,12/1/2010 13:24,0.42,12433.0,Norway
536532,22539,MINI JIGSAW DOLLY GIRL,24,12/1/2010 13:24,0.42,12433.0,Norway
