InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
573578,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,12,10/31/2011 14:13,2.55,16018.0,United Kingdom
573578,21820,GLITTER HEART GARLAND WITH BELLS ,12,10/31/2011 14:13,3.75,16018.0,United Kingdom
573578,23215,JINGLE BELL HEART ANTIQUE SILVER,24,10/31/2011 14:13,2.08,16018.0,United Kingdom
573578,84946,ANTIQUE SILVER T-LIGHT GLASS,6,10/31/2011 14:13,1.25,16018.0,United Kingdom
573578,35970,ZINC FOLKART SLEIGH BELLS,6,10/31/2011 14:13,1.69,16018.0,United Kingdom
573578,21817,GLITTER CHRISTMAS TREE,36,10/31/2011 14:13,0.39,16018.0,United Kingdom
573578,21373,MIRRORED WALL ART SNOWFLAKES,4,10/31/2011 14:13,0.75,16018.0,United Kingdom
573578,85049E,SCANDINAVIAN REDS RIBBONS,5,10/31/2011 14:13,1.25,16018.0,United Kingdom
573578,23131,MISTLETOE HEART WREATH CREAM,6,10/31/2011 14:13,4.15,16018.0,United Kingdom
573578,23322,LARGE WHITE HEART OF WICKER,4,10/31/2011 14:13,2.95,16018.0,United Kingdom
573578,23323,WHITE WICKER STAR ,6,10/31/2011 14:13,2.1,16018.0,United Kingdom
573578,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,10/31/2011 14:13,1.25,16018.0,United Kingdom
573578,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,10/31/2011 14:13,1.25,16018.0,United Kingdom
573579,23084,RABBIT NIGHT LIGHT,3,10/31/2011 14:19,2.08,15033.0,United Kingdom
573579,21731,RED TOADSTOOL LED NIGHT LIGHT,3,10/31/2011 14:19,1.65,15033.0,United Kingdom
573579,22367,CHILDRENS APRON SPACEBOY DESIGN,2,10/31/2011 14:19,1.95,15033.0,United Kingdom
573579,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,10/31/2011 14:19,1.95,15033.0,United Kingdom
573579,21156,RETROSPOT CHILDRENS APRON,1,10/31/2011 14:19,1.95,15033.0,United Kingdom
573579,22899,CHILDREN'S APRON DOLLY GIRL ,1,10/31/2011 14:19,2.1,15033.0,United Kingdom
573579,22898,CHILDRENS APRON APPLES DESIGN,2,10/31/2011 14:19,1.95,15033.0,United Kingdom
573579,23157,SET OF 6 NATIVITY MAGNETS ,1,10/31/2011 14:19,2.08,15033.0,United Kingdom
573579,21314,SMALL GLASS HEART TRINKET POT,4,10/31/2011 14:19,2.1,15033.0,United Kingdom
573579,23534,WALL ART STOP FOR TEA ,3,10/31/2011 14:19,5.95,15033.0,United Kingdom
573579,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,10/31/2011 14:19,1.65,15033.0,United Kingdom
573579,23535,WALL ART BICYCLE SAFETY,2,10/31/2011 14:19,5.95,15033.0,United Kingdom
573579,23426,METAL SIGN DROP YOUR PANTS,1,10/31/2011 14:19,2.89,15033.0,United Kingdom
573579,21174,POTTERING IN THE SHED METAL SIGN,1,10/31/2011 14:19,2.08,15033.0,United Kingdom
573579,23583,LUNCH BAG PAISLEY PARK  ,2,10/31/2011 14:19,1.65,15033.0,United Kingdom
573579,17003,BROCADE RING PURSE ,36,10/31/2011 14:19,0.39,15033.0,United Kingdom
573579,23198,PANTRY MAGNETIC  SHOPPING LIST,2,10/31/2011 14:19,1.45,15033.0,United Kingdom
573579,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,10/31/2011 14:19,1.45,15033.0,United Kingdom
573579,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,10/31/2011 14:19,1.45,15033.0,United Kingdom
573579,22466,FAIRY TALE COTTAGE NIGHT LIGHT,4,10/31/2011 14:19,1.95,15033.0,United Kingdom
573579,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,10/31/2011 14:19,1.65,15033.0,United Kingdom
573579,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,10/31/2011 14:19,2.95,15033.0,United Kingdom
573579,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,10/31/2011 14:19,2.95,15033.0,United Kingdom
573579,22597,MUSICAL ZINC HEART DECORATION ,12,10/31/2011 14:19,0.29,15033.0,United Kingdom
573579,22599,CHRISTMAS MUSICAL ZINC STAR,6,10/31/2011 14:19,0.29,15033.0,United Kingdom
573579,22575,METAL MERRY CHRISTMAS WREATH,3,10/31/2011 14:19,1.95,15033.0,United Kingdom
573579,22065,CHRISTMAS PUDDING TRINKET POT ,4,10/31/2011 14:19,0.39,15033.0,United Kingdom
573579,23301,GARDENERS KNEELING PAD KEEP CALM ,6,10/31/2011 14:19,1.65,15033.0,United Kingdom
573579,21034,REX CASH+CARRY JUMBO SHOPPER,1,10/31/2011 14:19,0.95,15033.0,United Kingdom
573580,21802,CHRISTMAS TREE HEART DECORATION,1,10/31/2011 14:21,0.83,,United Kingdom
573580,15056bl,EDWARDIAN PARASOL BLACK,2,10/31/2011 14:21,12.46,,United Kingdom
573580,15056n,EDWARDIAN PARASOL NATURAL,2,10/31/2011 14:21,12.46,,United Kingdom
573580,20679,EDWARDIAN PARASOL RED,3,10/31/2011 14:21,12.46,,United Kingdom
573580,20712,JUMBO BAG WOODLAND ANIMALS,2,10/31/2011 14:21,4.13,,United Kingdom
573580,20713,JUMBO BAG OWLS,1,10/31/2011 14:21,4.13,,United Kingdom
573580,20726,LUNCH BAG WOODLAND,1,10/31/2011 14:21,4.96,,United Kingdom
573580,21169,YOU'RE CONFUSING ME METAL SIGN ,1,10/31/2011 14:21,4.13,,United Kingdom
573580,21174,POTTERING IN THE SHED METAL SIGN,2,10/31/2011 14:21,4.13,,United Kingdom
573580,21181,PLEASE ONE PERSON METAL SIGN,2,10/31/2011 14:21,4.13,,United Kingdom
573580,21192,WHITE BELL HONEYCOMB PAPER ,2,10/31/2011 14:21,3.29,,United Kingdom
573580,21218,RED SPOTTY BISCUIT TIN,1,10/31/2011 14:21,8.29,,United Kingdom
573580,21232,STRAWBERRY CERAMIC TRINKET POT,4,10/31/2011 14:21,2.46,,United Kingdom
573580,21257,VICTORIAN SEWING BOX MEDIUM,1,10/31/2011 14:21,15.79,,United Kingdom
573580,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,10/31/2011 14:21,8.29,,United Kingdom
573580,21507,ELEPHANT BIRTHDAY CARD ,1,10/31/2011 14:21,0.83,,United Kingdom
573580,21580,RABBIT  DESIGN  COTTON TOTE BAG,1,10/31/2011 14:21,4.96,,United Kingdom
573580,21731,RED TOADSTOOL LED NIGHT LIGHT,2,10/31/2011 14:21,4.13,,United Kingdom
573580,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,10/31/2011 14:21,2.46,,United Kingdom
573580,21774,DECORATIVE CATS BATHROOM BOTTLE,1,10/31/2011 14:21,2.46,,United Kingdom
573580,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,10/31/2011 14:21,2.46,,United Kingdom
573580,21803,CHRISTMAS TREE STAR DECORATION,6,10/31/2011 14:21,0.83,,United Kingdom
573580,21864,UNION JACK FLAG PASSPORT COVER ,1,10/31/2011 14:21,4.13,,United Kingdom
573580,21876,POTTERING MUG,2,10/31/2011 14:21,3.29,,United Kingdom
573580,21888,BINGO SET,1,10/31/2011 14:21,7.46,,United Kingdom
573580,21889,WOODEN BOX OF DOMINOES,1,10/31/2011 14:21,3.29,,United Kingdom
573580,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,10/31/2011 14:21,4.13,,United Kingdom
573580,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,10/31/2011 14:21,4.13,,United Kingdom
573580,21930,JUMBO STORAGE BAG SKULLS,1,10/31/2011 14:21,4.13,,United Kingdom
573580,21931,JUMBO STORAGE BAG SUKI,1,10/31/2011 14:21,4.13,,United Kingdom
573580,21934,SKULL SHOULDER BAG,1,10/31/2011 14:21,3.29,,United Kingdom
573580,22107,PIZZA PLATE IN BOX,1,10/31/2011 14:21,7.46,,United Kingdom
573580,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,10/31/2011 14:21,10.79,,United Kingdom
573580,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,10/31/2011 14:21,4.13,,United Kingdom
573580,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,10/31/2011 14:21,4.13,,United Kingdom
573580,22308,TEA COSY BLUE STRIPE,15,10/31/2011 14:21,4.96,,United Kingdom
573580,22309,TEA COSY RED  STRIPE,15,10/31/2011 14:21,4.96,,United Kingdom
573580,22367,CHILDRENS APRON SPACEBOY DESIGN,1,10/31/2011 14:21,4.96,,United Kingdom
573580,22374,AIRLINE BAG VINTAGE JET SET RED,1,10/31/2011 14:21,4.13,,United Kingdom
573580,22385,JUMBO BAG SPACEBOY DESIGN,1,10/31/2011 14:21,4.13,,United Kingdom
573580,22386,JUMBO BAG PINK POLKADOT,3,10/31/2011 14:21,4.13,,United Kingdom
573580,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,10/31/2011 14:21,4.13,,United Kingdom
573580,22456,NATURAL SLATE CHALKBOARD LARGE ,3,10/31/2011 14:21,9.96,,United Kingdom
573580,22468,BABUSHKA LIGHTS STRING OF 10,1,10/31/2011 14:21,13.29,,United Kingdom
573580,22488,NATURAL SLATE RECTANGLE CHALKBOARD,10,10/31/2011 14:21,3.29,,United Kingdom
573580,22555,PLASTERS IN TIN STRONGMAN,1,10/31/2011 14:21,3.29,,United Kingdom
573580,22652,TRAVEL SEWING KIT,1,10/31/2011 14:21,4.13,,United Kingdom
573580,22697,GREEN REGENCY TEACUP AND SAUCER,1,10/31/2011 14:21,5.79,,United Kingdom
573580,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,10/31/2011 14:21,10.79,,United Kingdom
573580,22781,GUMBALL MAGAZINE RACK,1,10/31/2011 14:21,14.96,,United Kingdom
573580,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,10/31/2011 14:21,2.08,,United Kingdom
573580,23084,RABBIT NIGHT LIGHT,2,10/31/2011 14:21,4.13,,United Kingdom
573580,23100,SILVER BELLS TABLE DECORATION,1,10/31/2011 14:21,2.46,,United Kingdom
573580,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1,10/31/2011 14:21,2.46,,United Kingdom
573580,23171,REGENCY TEA PLATE GREEN ,4,10/31/2011 14:21,3.29,,United Kingdom
573580,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1,10/31/2011 14:21,3.29,,United Kingdom
573580,23199,JUMBO BAG APPLES,2,10/31/2011 14:21,4.13,,United Kingdom
573580,23201,JUMBO BAG ALPHABET,1,10/31/2011 14:21,4.13,,United Kingdom
573580,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,10/31/2011 14:21,10.79,,United Kingdom
573580,23284,DOORMAT KEEP CALM AND COME IN,2,10/31/2011 14:21,15.79,,United Kingdom
573580,23301,GARDENERS KNEELING PAD KEEP CALM ,1,10/31/2011 14:21,3.29,,United Kingdom
573580,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,7,10/31/2011 14:21,1.63,,United Kingdom
573580,23426,METAL SIGN DROP YOUR PANTS,1,10/31/2011 14:21,5.79,,United Kingdom
573580,23489,VINTAGE BELLS GARLAND,1,10/31/2011 14:21,5.79,,United Kingdom
573580,23530,WALL ART ONLY ONE PERSON ,1,10/31/2011 14:21,7.46,,United Kingdom
573580,23551,PACK OF 12 PAISLEY PARK TISSUES ,1,10/31/2011 14:21,0.83,,United Kingdom
573580,47566b,TEA TIME PARTY BUNTING,2,10/31/2011 14:21,8.29,,United Kingdom
573580,48138,DOORMAT UNION FLAG,2,10/31/2011 14:21,14.13,,United Kingdom
573580,72801d,4 SKY BLUE DINNER CANDLES,1,10/31/2011 14:21,2.46,,United Kingdom
573580,82494l,WOODEN FRAME ANTIQUE WHITE ,1,10/31/2011 14:21,8.29,,United Kingdom
573580,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,10/31/2011 14:21,8.29,,United Kingdom
573580,85049a,TRADITIONAL CHRISTMAS RIBBONS,1,10/31/2011 14:21,3.29,,United Kingdom
573580,85099B,JUMBO BAG RED RETROSPOT,3,10/31/2011 14:21,4.13,,United Kingdom
573580,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,10/31/2011 14:21,4.13,,United Kingdom
573580,DOT,DOTCOM POSTAGE,1,10/31/2011 14:21,254.42,,United Kingdom
573581,22993,SET OF 4 PANTRY JELLY MOULDS,12,10/31/2011 14:22,1.25,14911.0,EIRE
573581,22990,COTTON APRON PANTRY DESIGN,4,10/31/2011 14:22,4.95,14911.0,EIRE
573581,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,10/31/2011 14:22,2.1,14911.0,EIRE
573581,22204,MILK PAN BLUE POLKADOT,4,10/31/2011 14:22,3.75,14911.0,EIRE
573581,85232D,SET/3 DECOUPAGE STACKING TINS,3,10/31/2011 14:22,4.95,14911.0,EIRE
573581,23247,BISCUIT TIN 50'S CHRISTMAS,6,10/31/2011 14:22,2.89,14911.0,EIRE
573581,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,10/31/2011 14:22,1.45,14911.0,EIRE
573581,23198,PANTRY MAGNETIC  SHOPPING LIST,12,10/31/2011 14:22,1.45,14911.0,EIRE
573581,22417,PACK OF 60 SPACEBOY CAKE CASES,24,10/31/2011 14:22,0.55,14911.0,EIRE
573581,21213,PACK OF 72 SKULL CAKE CASES,24,10/31/2011 14:22,0.55,14911.0,EIRE
573581,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,10/31/2011 14:22,0.55,14911.0,EIRE
573581,23295,SET OF 12 MINI LOAF BAKING CASES,8,10/31/2011 14:22,0.83,14911.0,EIRE
573581,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,10/31/2011 14:22,0.55,14911.0,EIRE
573581,23296,SET OF 6 TEA TIME BAKING CASES,8,10/31/2011 14:22,1.25,14911.0,EIRE
