InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
561911,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,8/1/2011 10:26,1.65,12534.0,Germany
561911,21197,MULTICOLOUR  CONFETTI IN TUBE,12,8/1/2011 10:26,1.65,12534.0,Germany
561911,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,8/1/2011 10:26,0.85,12534.0,Germany
561911,20977,36 PENCILS TUBE WOODLAND,16,8/1/2011 10:26,1.25,12534.0,Germany
561911,22505,MEMO BOARD COTTAGE DESIGN,4,8/1/2011 10:26,4.95,12534.0,Germany
561911,20997,ROSE DU SUD CUSHION COVER ,6,8/1/2011 10:26,4.95,12534.0,Germany
561911,23286,BLUE VINTAGE SPOT BEAKER,8,8/1/2011 10:26,0.85,12534.0,Germany
561911,23285,PINK VINTAGE SPOT BEAKER,8,8/1/2011 10:26,0.85,12534.0,Germany
561911,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,8/1/2011 10:26,5.95,12534.0,Germany
561911,22129,PARTY CONES CANDY TREE DECORATION,12,8/1/2011 10:26,0.85,12534.0,Germany
561911,21577,SAVE THE PLANET COTTON TOTE BAG,6,8/1/2011 10:26,2.25,12534.0,Germany
561911,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,8/1/2011 10:26,2.25,12534.0,Germany
561911,20718,RED RETROSPOT SHOPPER BAG,10,8/1/2011 10:26,1.25,12534.0,Germany
561911,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,8/1/2011 10:26,0.95,12534.0,Germany
561911,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,8/1/2011 10:26,0.85,12534.0,Germany
561911,84978,HANGING HEART JAR T-LIGHT HOLDER,12,8/1/2011 10:26,1.25,12534.0,Germany
561911,21666,RIDGED GLASS T-LIGHT HOLDER,12,8/1/2011 10:26,0.65,12534.0,Germany
561911,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,8/1/2011 10:26,1.25,12534.0,Germany
561911,84946,ANTIQUE SILVER T-LIGHT GLASS,12,8/1/2011 10:26,1.25,12534.0,Germany
561911,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,8/1/2011 10:26,1.25,12534.0,Germany
561911,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,8/1/2011 10:26,1.25,12534.0,Germany
561911,21500,PINK POLKADOT WRAP ,25,8/1/2011 10:26,0.42,12534.0,Germany
561911,21498,RED RETROSPOT WRAP ,25,8/1/2011 10:26,0.42,12534.0,Germany
561911,21499,BLUE POLKADOT WRAP,25,8/1/2011 10:26,0.42,12534.0,Germany
561911,21735,TWO DOOR CURIO CABINET,2,8/1/2011 10:26,12.75,12534.0,Germany
561911,21894,POTTING SHED SEED ENVELOPES,12,8/1/2011 10:26,1.25,12534.0,Germany
561911,85161,ACRYLIC GEOMETRIC LAMP,1,8/1/2011 10:26,18.95,12534.0,Germany
561911,22487,WHITE WOOD GARDEN PLANT LADDER,2,8/1/2011 10:26,9.95,12534.0,Germany
561911,15058A,BLUE POLKADOT GARDEN PARASOL,2,8/1/2011 10:26,7.95,12534.0,Germany
561911,15058B,PINK POLKADOT GARDEN PARASOL,2,8/1/2011 10:26,7.95,12534.0,Germany
561911,22962,JAM JAR WITH PINK LID,12,8/1/2011 10:26,0.85,12534.0,Germany
561911,84819,DANISH ROSE ROUND SEWING BOX,3,8/1/2011 10:26,4.25,12534.0,Germany
561911,POST,POSTAGE,6,8/1/2011 10:26,18.0,12534.0,Germany
561912,23232,WRAP VINTAGE LEAF DESIGN,25,8/1/2011 11:08,0.42,13184.0,United Kingdom
561912,16161U,WRAP SUKI AND FRIENDS,25,8/1/2011 11:08,0.42,13184.0,United Kingdom
561912,22704,WRAP RED APPLES ,25,8/1/2011 11:08,0.42,13184.0,United Kingdom
561912,22047,EMPIRE GIFT WRAP,25,8/1/2011 11:08,0.42,13184.0,United Kingdom
561912,21794,CLASSIC FRENCH STYLE BASKET NATURAL,2,8/1/2011 11:08,3.95,13184.0,United Kingdom
561912,84508A,CAMOUFLAGE DESIGN TEDDY,1,8/1/2011 11:08,2.55,13184.0,United Kingdom
561912,21793,CLASSIC FRENCH STYLE BASKET BROWN,2,8/1/2011 11:08,3.95,13184.0,United Kingdom
561912,22057,CERAMIC PLATE STRAWBERRY DESIGN,4,8/1/2011 11:08,1.49,13184.0,United Kingdom
561912,37500,TEA TIME TEAPOT IN GIFT BOX,2,8/1/2011 11:08,4.95,13184.0,United Kingdom
561912,21696,SMALL SILVER TRELLIS CANDLEPOT,6,8/1/2011 11:08,2.95,13184.0,United Kingdom
561912,20832,RED FLOCK LOVE HEART PHOTO FRAME,24,8/1/2011 11:08,0.39,13184.0,United Kingdom
561912,21287,SCENTED VELVET LOUNGE CANDLE ,12,8/1/2011 11:08,0.38,13184.0,United Kingdom
561912,21359,RELAX LARGE WOOD LETTERS,2,8/1/2011 11:08,3.95,13184.0,United Kingdom
561912,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,4,8/1/2011 11:08,0.29,13184.0,United Kingdom
561912,79030D,TUMBLER BAROQUE,6,8/1/2011 11:08,0.39,13184.0,United Kingdom
561912,21695,SMALL SILVER FLOWER CANDLE POT,6,8/1/2011 11:08,2.95,13184.0,United Kingdom
561912,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,8/1/2011 11:08,1.49,13184.0,United Kingdom
561912,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,8,8/1/2011 11:08,0.29,13184.0,United Kingdom
561912,79030D,TUMBLER BAROQUE,6,8/1/2011 11:08,0.39,13184.0,United Kingdom
561912,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,8/1/2011 11:08,4.95,13184.0,United Kingdom
561912,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,2,8/1/2011 11:08,0.83,13184.0,United Kingdom
561912,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,8/1/2011 11:08,1.65,13184.0,United Kingdom
561912,22157,ANGEL DECORATION WITH LACE PADDED,24,8/1/2011 11:08,0.85,13184.0,United Kingdom
561913,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,8/1/2011 11:12,0.85,13184.0,United Kingdom
561913,35954,SMALL FOLKART STAR CHRISTMAS DEC,2,8/1/2011 11:12,0.42,13184.0,United Kingdom
561913,84944,SET OF 6 KASHMIR FOLKART BAUBLES,4,8/1/2011 11:12,1.65,13184.0,United Kingdom
561914,79321,CHILLI LIGHTS,4,8/1/2011 11:13,5.75,17676.0,United Kingdom
561914,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/1/2011 11:13,2.95,17676.0,United Kingdom
561914,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,8/1/2011 11:13,1.65,17676.0,United Kingdom
561914,21934,SKULL SHOULDER BAG,10,8/1/2011 11:13,1.65,17676.0,United Kingdom
561914,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,8/1/2011 11:13,0.83,17676.0,United Kingdom
561914,21871,SAVE THE PLANET MUG,12,8/1/2011 11:13,1.25,17676.0,United Kingdom
561914,20725,LUNCH BAG RED RETROSPOT,10,8/1/2011 11:13,1.65,17676.0,United Kingdom
561914,20724,RED RETROSPOT CHARLOTTE BAG,10,8/1/2011 11:13,0.85,17676.0,United Kingdom
561914,20719,WOODLAND CHARLOTTE BAG,10,8/1/2011 11:13,0.85,17676.0,United Kingdom
561914,20723,STRAWBERRY CHARLOTTE BAG,10,8/1/2011 11:13,0.85,17676.0,United Kingdom
561914,22355,CHARLOTTE BAG SUKI DESIGN,10,8/1/2011 11:13,0.85,17676.0,United Kingdom
561914,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,8/1/2011 11:13,0.85,17676.0,United Kingdom
561914,23206,LUNCH BAG APPLE DESIGN,10,8/1/2011 11:13,1.65,17676.0,United Kingdom
561914,23204,CHARLOTTE BAG APPLES DESIGN,10,8/1/2011 11:13,0.85,17676.0,United Kingdom
561915,22625,RED KITCHEN SCALES,1,8/1/2011 11:23,8.5,14408.0,United Kingdom
561915,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,8/1/2011 11:23,1.65,14408.0,United Kingdom
561915,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,8/1/2011 11:23,1.65,14408.0,United Kingdom
561915,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,8/1/2011 11:23,3.25,14408.0,United Kingdom
561915,22939,APRON APPLE DELIGHT,1,8/1/2011 11:23,4.95,14408.0,United Kingdom
561915,23298,SPOTTY BUNTING,1,8/1/2011 11:23,4.95,14408.0,United Kingdom
561915,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,8/1/2011 11:23,7.95,14408.0,United Kingdom
561915,21175,GIN + TONIC DIET METAL SIGN,12,8/1/2011 11:23,2.55,14408.0,United Kingdom
561915,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,8/1/2011 11:23,2.1,14408.0,United Kingdom
561915,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,8/1/2011 11:23,8.95,14408.0,United Kingdom
561915,21175,GIN + TONIC DIET METAL SIGN,24,8/1/2011 11:23,2.55,14408.0,United Kingdom
561915,82600,NO SINGING METAL SIGN,24,8/1/2011 11:23,2.1,14408.0,United Kingdom
561915,85152,HAND OVER THE CHOCOLATE   SIGN ,12,8/1/2011 11:23,2.1,14408.0,United Kingdom
561915,82582,AREA PATROLLED METAL SIGN,12,8/1/2011 11:23,2.1,14408.0,United Kingdom
561915,21165,BEWARE OF THE CAT METAL SIGN ,24,8/1/2011 11:23,1.69,14408.0,United Kingdom
561915,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,23217,LAUREL HEART ANTIQUE SILVER,36,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,21818,GLITTER HEART DECORATION,36,8/1/2011 11:23,0.85,14408.0,United Kingdom
561915,23076,ICE CREAM SUNDAE LIP GLOSS,48,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,22297,HEART IVORY TRELLIS SMALL,24,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,84836,ZINC METAL HEART DECORATION,24,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,21811,HANGING HEART WITH BELL,48,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,21232,STRAWBERRY CERAMIC TRINKET BOX,8,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,84879,ASSORTED COLOUR BIRD ORNAMENT,16,8/1/2011 11:23,1.69,14408.0,United Kingdom
561915,21181,PLEASE ONE PERSON METAL SIGN,1,8/1/2011 11:23,2.1,14408.0,United Kingdom
561915,21770,OPEN CLOSED METAL SIGN,1,8/1/2011 11:23,4.95,14408.0,United Kingdom
561915,21907,I'M ON HOLIDAY METAL SIGN,6,8/1/2011 11:23,2.1,14408.0,United Kingdom
561915,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,8/1/2011 11:23,1.65,14408.0,United Kingdom
561915,21874,GIN AND TONIC MUG,6,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,22178,VICTORIAN GLASS HANGING T-LIGHT,24,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,84559B,3D SHEET OF CAT STICKERS,21,8/1/2011 11:23,0.85,14408.0,United Kingdom
561915,22030,SWALLOWS GREETING CARD,12,8/1/2011 11:23,0.42,14408.0,United Kingdom
561915,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,8/1/2011 11:23,0.29,14408.0,United Kingdom
561915,21986,PACK OF 12 PINK POLKADOT TISSUES,12,8/1/2011 11:23,0.29,14408.0,United Kingdom
561915,23032,DRAWER KNOB CRACKLE GLAZE IVORY,2,8/1/2011 11:23,1.65,14408.0,United Kingdom
561915,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,2,8/1/2011 11:23,2.08,14408.0,United Kingdom
561915,20992,JAZZ HEARTS PURSE NOTEBOOK,8,8/1/2011 11:23,0.39,14408.0,United Kingdom
561915,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,12,8/1/2011 11:23,0.42,14408.0,United Kingdom
561915,22757,LARGE RED BABUSHKA NOTEBOOK ,4,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,4,8/1/2011 11:23,1.25,14408.0,United Kingdom
561915,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,4,8/1/2011 11:23,0.85,14408.0,United Kingdom
561915,51014L,"FEATHER PEN,LIGHT PINK",24,8/1/2011 11:23,0.39,14408.0,United Kingdom
561915,51014A,"FEATHER PEN,HOT PINK",24,8/1/2011 11:23,0.39,14408.0,United Kingdom
561915,21034,REX CASH+CARRY JUMBO SHOPPER,2,8/1/2011 11:23,0.95,14408.0,United Kingdom
561916,M,Manual,1,8/1/2011 11:44,0.0,15581.0,United Kingdom
561916,M,Manual,1,8/1/2011 11:44,250.0,15581.0,United Kingdom
561917,84971S,SMALL HEART FLOWERS HOOK ,2,8/1/2011 11:57,0.85,16904.0,United Kingdom
561917,23139,SINGLE WIRE HOOK PINK HEART,2,8/1/2011 11:57,1.45,16904.0,United Kingdom
561917,21054,NURSE'S BAG SOFT TOY,1,8/1/2011 11:57,8.95,16904.0,United Kingdom
561917,21056,DOCTOR'S BAG SOFT TOY,1,8/1/2011 11:57,8.95,16904.0,United Kingdom
561917,23301,GARDENERS KNEELING PAD KEEP CALM ,4,8/1/2011 11:57,1.65,16904.0,United Kingdom
561917,23300,GARDENERS KNEELING PAD CUP OF TEA ,5,8/1/2011 11:57,1.65,16904.0,United Kingdom
561917,21793,CLASSIC FRENCH STYLE BASKET BROWN,1,8/1/2011 11:57,3.95,16904.0,United Kingdom
561917,23203,JUMBO BAG DOILEY PATTERNS,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,23200,JUMBO BAG PEARS,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,23199,JUMBO BAG APPLES,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,22386,JUMBO BAG PINK POLKADOT,3,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,21794,CLASSIC FRENCH STYLE BASKET NATURAL,1,8/1/2011 11:57,3.95,16904.0,United Kingdom
561917,15044D,RED PAPER PARASOL,1,8/1/2011 11:57,2.95,16904.0,United Kingdom
561917,15044C,PURPLE PAPER PARASOL,1,8/1/2011 11:57,2.95,16904.0,United Kingdom
561917,15044A,PINK PAPER PARASOL ,1,8/1/2011 11:57,2.95,16904.0,United Kingdom
561917,21411,GINGHAM HEART  DOORSTOP RED,2,8/1/2011 11:57,4.25,16904.0,United Kingdom
561917,84406B,CREAM CUPID HEARTS COAT HANGER,2,8/1/2011 11:57,4.15,16904.0,United Kingdom
561917,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,8/1/2011 11:57,4.65,16904.0,United Kingdom
561917,23147,SINGLE ANTIQUE ROSE HOOK IVORY,2,8/1/2011 11:57,1.45,16904.0,United Kingdom
561917,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2,8/1/2011 11:57,0.83,16904.0,United Kingdom
561917,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,8/1/2011 11:57,3.29,16904.0,United Kingdom
561917,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,8/1/2011 11:57,7.95,16904.0,United Kingdom
561917,84795B,SUNSET CHECK HAMMOCK,1,8/1/2011 11:57,7.95,16904.0,United Kingdom
561917,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,8/1/2011 11:57,1.65,16904.0,United Kingdom
561917,22672,FRENCH BATHROOM SIGN BLUE METAL,1,8/1/2011 11:57,1.65,16904.0,United Kingdom
561917,22674,FRENCH TOILET SIGN BLUE METAL,1,8/1/2011 11:57,1.25,16904.0,United Kingdom
561917,22673,FRENCH GARDEN SIGN BLUE METAL,1,8/1/2011 11:57,1.25,16904.0,United Kingdom
561917,22675,FRENCH KITCHEN SIGN BLUE METAL,1,8/1/2011 11:57,1.25,16904.0,United Kingdom
561917,21162,TOXIC AREA  DOOR HANGER ,1,8/1/2011 11:57,0.39,16904.0,United Kingdom
561917,21159,MOODY BOY  DOOR HANGER ,2,8/1/2011 11:57,0.39,16904.0,United Kingdom
561917,21248,DOOR HANGER  MUM + DADS ROOM,1,8/1/2011 11:57,1.45,16904.0,United Kingdom
561917,22948,METAL DECORATION NAUGHTY CHILDREN ,3,8/1/2011 11:57,0.85,16904.0,United Kingdom
561917,85152,HAND OVER THE CHOCOLATE   SIGN ,1,8/1/2011 11:57,2.1,16904.0,United Kingdom
561917,82580,BATHROOM METAL SIGN,1,8/1/2011 11:57,0.55,16904.0,United Kingdom
561917,82581,TOILET METAL SIGN,1,8/1/2011 11:57,0.55,16904.0,United Kingdom
561917,82578,KITCHEN METAL SIGN,1,8/1/2011 11:57,0.55,16904.0,United Kingdom
561917,21174,POTTERING IN THE SHED METAL SIGN,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,21172,PARTY METAL SIGN ,2,8/1/2011 11:57,1.45,16904.0,United Kingdom
561917,21171,BATHROOM METAL SIGN ,1,8/1/2011 11:57,1.45,16904.0,United Kingdom
561917,22117,METAL SIGN HER DINNER IS SERVED ,1,8/1/2011 11:57,2.95,16904.0,United Kingdom
561917,21158,MOODY GIRL DOOR HANGER ,2,8/1/2011 11:57,0.39,16904.0,United Kingdom
561917,21165,BEWARE OF THE CAT METAL SIGN ,1,8/1/2011 11:57,1.69,16904.0,United Kingdom
561917,23049,RECYCLED ACAPULCO MAT RED,1,8/1/2011 11:57,8.25,16904.0,United Kingdom
561917,35650,VINTAGE BEAD PINK JEWEL STAND,1,8/1/2011 11:57,4.95,16904.0,United Kingdom
561917,22385,JUMBO BAG SPACEBOY DESIGN,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,85099B,JUMBO BAG RED RETROSPOT,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,20677,PINK POLKADOT BOWL,1,8/1/2011 11:57,1.25,16904.0,United Kingdom
561917,20675,BLUE POLKADOT BOWL,1,8/1/2011 11:57,1.25,16904.0,United Kingdom
561917,23080,RED METAL BOX TOP SECRET,1,8/1/2011 11:57,8.25,16904.0,United Kingdom
561917,23301,GARDENERS KNEELING PAD KEEP CALM ,2,8/1/2011 11:57,1.65,16904.0,United Kingdom
561917,23202,JUMBO BAG VINTAGE LEAF,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,85099F,JUMBO BAG STRAWBERRY,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,21931,JUMBO STORAGE BAG SUKI,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,20712,JUMBO BAG WOODLAND ANIMALS,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,21930,JUMBO STORAGE BAG SKULLS,1,8/1/2011 11:57,2.08,16904.0,United Kingdom
561917,48138,DOORMAT UNION FLAG,1,8/1/2011 11:57,7.95,16904.0,United Kingdom
561917,22692,DOORMAT WELCOME TO OUR HOME,1,8/1/2011 11:57,7.95,16904.0,United Kingdom
561917,22690,DOORMAT HOME SWEET HOME BLUE ,1,8/1/2011 11:57,7.95,16904.0,United Kingdom
561917,23140,TRIPLE WIRE HOOK IVORY HEART,1,8/1/2011 11:57,4.15,16904.0,United Kingdom
561917,23141,TRIPLE WIRE HOOK PINK HEART,1,8/1/2011 11:57,4.15,16904.0,United Kingdom
561917,23138,SINGLE WIRE HOOK IVORY HEART,2,8/1/2011 11:57,1.45,16904.0,United Kingdom
561918,85127,,-6,8/1/2011 12:05,0.0,,United Kingdom
561919,85017B,,-188,8/1/2011 12:08,0.0,,United Kingdom
561920,84352,Damages/samples,-52,8/1/2011 12:10,0.0,,United Kingdom
561921,22044,,-240,8/1/2011 12:11,0.0,,United Kingdom
561922,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,8/1/2011 12:12,8.95,13167.0,United Kingdom
561922,22544,MINI JIGSAW SPACEBOY,1,8/1/2011 12:12,0.42,13167.0,United Kingdom
561922,22537,MAGIC DRAWING SLATE DINOSAUR,1,8/1/2011 12:12,0.42,13167.0,United Kingdom
561922,22382,LUNCH BAG SPACEBOY DESIGN ,1,8/1/2011 12:12,1.65,13167.0,United Kingdom
561922,22549,PICTURE DOMINOES,1,8/1/2011 12:12,1.45,13167.0,United Kingdom
561922,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,8/1/2011 12:12,1.25,13167.0,United Kingdom
561922,22548,HEADS AND TAILS SPORTING FUN,1,8/1/2011 12:12,1.25,13167.0,United Kingdom
561922,21790,VINTAGE SNAP CARDS,2,8/1/2011 12:12,0.85,13167.0,United Kingdom
561922,20974,12 PENCILS SMALL TUBE SKULL,1,8/1/2011 12:12,0.65,13167.0,United Kingdom
561922,21828,EIGHT PIECE SNAKE  SET,1,8/1/2011 12:12,1.25,13167.0,United Kingdom
561922,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,8/1/2011 12:12,2.55,13167.0,United Kingdom
561922,22604,SET OF 4 NAPKIN CHARMS CUTLERY,6,8/1/2011 12:12,2.55,13167.0,United Kingdom
561922,23152,IVORY SWEETHEART WIRE LETTER RACK ,4,8/1/2011 12:12,3.75,13167.0,United Kingdom
561922,21294,ETCHED GLASS COASTER,16,8/1/2011 12:12,0.39,13167.0,United Kingdom
561922,23169,CLASSIC GLASS COOKIE JAR,1,8/1/2011 12:12,4.15,13167.0,United Kingdom
561922,23298,SPOTTY BUNTING,2,8/1/2011 12:12,4.95,13167.0,United Kingdom
561922,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,8/1/2011 12:12,6.95,13167.0,United Kingdom
561922,20748,KENSINGTON COFFEE SET,2,8/1/2011 12:12,12.75,13167.0,United Kingdom
561922,23019,SMALL APOTHECARY MEASURING JAR ,1,8/1/2011 12:12,8.25,13167.0,United Kingdom
561922,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,8/1/2011 12:12,5.95,13167.0,United Kingdom
561922,85014B,RED RETROSPOT UMBRELLA,2,8/1/2011 12:12,5.95,13167.0,United Kingdom
561922,51014A,"FEATHER PEN,HOT PINK",12,8/1/2011 12:12,0.39,13167.0,United Kingdom
561922,51014L,"FEATHER PEN,LIGHT PINK",12,8/1/2011 12:12,0.39,13167.0,United Kingdom
561923,23076,ICE CREAM SUNDAE LIP GLOSS,24,8/1/2011 12:16,1.25,14112.0,United Kingdom
561923,23204,CHARLOTTE BAG APPLES DESIGN,10,8/1/2011 12:16,0.85,14112.0,United Kingdom
561923,22355,CHARLOTTE BAG SUKI DESIGN,10,8/1/2011 12:16,0.85,14112.0,United Kingdom
561923,23206,LUNCH BAG APPLE DESIGN,10,8/1/2011 12:16,1.65,14112.0,United Kingdom
561923,22663,JUMBO BAG DOLLY GIRL DESIGN,10,8/1/2011 12:16,2.08,14112.0,United Kingdom
