InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543533,22364,GLASS JAR DIGESTIVE BISCUITS,1,2/9/2011 13:00,5.79,,United Kingdom
543533,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2/9/2011 13:00,8.29,,United Kingdom
543533,22379,RECYCLING BAG RETROSPOT ,4,2/9/2011 13:00,4.96,,United Kingdom
543533,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,11,2/9/2011 13:00,4.13,,United Kingdom
543533,22502,PICNIC BASKET WICKER SMALL,3,2/9/2011 13:00,8.29,,United Kingdom
543533,22524,CHILDRENS GARDEN GLOVES BLUE,10,2/9/2011 13:00,3.29,,United Kingdom
543533,22659,LUNCH BOX I LOVE LONDON,1,2/9/2011 13:00,2.46,,United Kingdom
543533,22668,PINK BABY BUNTING,1,2/9/2011 13:00,5.79,,United Kingdom
543533,22669,RED BABY BUNTING ,1,2/9/2011 13:00,5.79,,United Kingdom
543533,22697,GREEN REGENCY TEACUP AND SAUCER,2,2/9/2011 13:00,5.79,,United Kingdom
543533,22698,PINK REGENCY TEACUP AND SAUCER,2,2/9/2011 13:00,5.79,,United Kingdom
543533,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2/9/2011 13:00,5.79,,United Kingdom
543533,22795,SWEETHEART RECIPE BOOK STAND,1,2/9/2011 13:00,13.29,,United Kingdom
543533,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2/9/2011 13:00,4.13,,United Kingdom
543533,22961,JAM MAKING SET PRINTED,2,2/9/2011 13:00,3.29,,United Kingdom
543533,22966,GINGERBREAD MAN COOKIE CUTTER,1,2/9/2011 13:00,2.46,,United Kingdom
543533,47566b,TEA TIME PARTY BUNTING,2,2/9/2011 13:00,8.29,,United Kingdom
543533,48185,DOORMAT FAIRY CAKE,3,2/9/2011 13:00,14.13,,United Kingdom
543533,72801c,4 ROSE PINK DINNER CANDLES,2,2/9/2011 13:00,2.46,,United Kingdom
543533,72801d,4 SKY BLUE DINNER CANDLES,2,2/9/2011 13:00,2.46,,United Kingdom
543533,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2/9/2011 13:00,4.96,,United Kingdom
543533,82494l,WOODEN FRAME ANTIQUE WHITE ,2,2/9/2011 13:00,8.29,,United Kingdom
543533,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,2/9/2011 13:00,5.79,,United Kingdom
543533,84378,SET OF 3 HEART COOKIE CUTTERS,2,2/9/2011 13:00,3.29,,United Kingdom
543533,84509a,SET OF 4 ENGLISH ROSE PLACEMATS,1,2/9/2011 13:00,7.46,,United Kingdom
543533,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2/9/2011 13:00,5.79,,United Kingdom
543533,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,1,2/9/2011 13:00,2.08,,United Kingdom
543533,84970s,HANGING HEART ZINC T-LIGHT HOLDER,1,2/9/2011 13:00,2.08,,United Kingdom
543533,85040a,S/4 PINK FLOWER CANDLES IN BOWL,1,2/9/2011 13:00,3.29,,United Kingdom
543533,85099B,JUMBO BAG RED RETROSPOT,5,2/9/2011 13:00,4.13,,United Kingdom
543533,85099C,JUMBO  BAG BAROQUE BLACK WHITE,7,2/9/2011 13:00,4.13,,United Kingdom
543533,85114c,RED ENCHANTED FOREST PLACEMAT,2,2/9/2011 13:00,3.29,,United Kingdom
543533,85150,LADIES & GENTLEMEN METAL SIGN,1,2/9/2011 13:00,4.96,,United Kingdom
543533,DOT,DOTCOM POSTAGE,1,2/9/2011 13:00,254.08,,United Kingdom
543534,82494L,WOODEN FRAME ANTIQUE WHITE ,24,2/9/2011 13:25,2.55,13590.0,United Kingdom
543534,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2/9/2011 13:25,2.1,13590.0,United Kingdom
543534,22151,PLACE SETTING WHITE HEART,48,2/9/2011 13:25,0.42,13590.0,United Kingdom
543534,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2/9/2011 13:25,0.55,13590.0,United Kingdom
543534,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2/9/2011 13:25,0.55,13590.0,United Kingdom
543534,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2/9/2011 13:25,0.55,13590.0,United Kingdom
543534,85099B,JUMBO BAG RED RETROSPOT,10,2/9/2011 13:25,1.95,13590.0,United Kingdom
543534,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2/9/2011 13:25,1.95,13590.0,United Kingdom
543534,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2/9/2011 13:25,0.55,13590.0,United Kingdom
543534,21914,BLUE HARMONICA IN BOX ,12,2/9/2011 13:25,1.25,13590.0,United Kingdom
543534,21915,RED  HARMONICA IN BOX ,12,2/9/2011 13:25,1.25,13590.0,United Kingdom
543534,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2/9/2011 13:25,2.55,13590.0,United Kingdom
543534,84836,ZINC METAL HEART DECORATION,12,2/9/2011 13:25,1.25,13590.0,United Kingdom
543535,22927,GREEN GIANT GARDEN THERMOMETER,1,2/9/2011 13:37,5.95,17537.0,United Kingdom
543535,82551,LAUNDRY 15C METAL SIGN,1,2/9/2011 13:37,1.45,17537.0,United Kingdom
543535,90202B,WHITE ENAMEL FLOWER HAIR TIE,1,2/9/2011 13:37,2.95,17537.0,United Kingdom
543535,90202C,GREEN ENAMEL FLOWER HAIR TIE,1,2/9/2011 13:37,2.95,17537.0,United Kingdom
543535,82582,AREA PATROLLED METAL SIGN,1,2/9/2011 13:37,2.1,17537.0,United Kingdom
543535,22863,SOAP DISH BROCANTE,1,2/9/2011 13:37,2.95,17537.0,United Kingdom
543535,85214,TUB 24 PINK FLOWER PEGS,1,2/9/2011 13:37,1.65,17537.0,United Kingdom
543535,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2/9/2011 13:37,9.95,17537.0,United Kingdom
543535,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2/9/2011 13:37,4.95,17537.0,United Kingdom
543535,90174,BUTTERFLY HAIR BAND,1,2/9/2011 13:37,2.55,17537.0,United Kingdom
543535,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,2/9/2011 13:37,1.25,17537.0,United Kingdom
543535,22113,GREY HEART HOT WATER BOTTLE,1,2/9/2011 13:37,3.75,17537.0,United Kingdom
543535,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,1,2/9/2011 13:37,0.18,17537.0,United Kingdom
543535,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,2/9/2011 13:37,1.25,17537.0,United Kingdom
543535,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2/9/2011 13:37,1.25,17537.0,United Kingdom
543535,84596G,SMALL CHOCOLATES PINK BOWL,1,2/9/2011 13:37,1.25,17537.0,United Kingdom
543535,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2/9/2011 13:37,9.95,17537.0,United Kingdom
543535,22926,IVORY GIANT GARDEN THERMOMETER,2,2/9/2011 13:37,5.95,17537.0,United Kingdom
543535,16008,SMALL FOLDING SCISSOR(POINTED EDGE),20,2/9/2011 13:37,0.25,17537.0,United Kingdom
543535,22064,PINK DOUGHNUT TRINKET POT ,1,2/9/2011 13:37,1.65,17537.0,United Kingdom
543535,51020A,SUMMER FUN DESIGN SHOWER CAP,12,2/9/2011 13:37,1.25,17537.0,United Kingdom
543535,22741,FUNKY DIVA PEN,48,2/9/2011 13:37,0.85,17537.0,United Kingdom
543535,22969,HOMEMADE JAM SCENTED CANDLES,24,2/9/2011 13:37,1.45,17537.0,United Kingdom
543535,21459,YELLOW EASTER EGG HUNT START POST,4,2/9/2011 13:37,1.95,17537.0,United Kingdom
543535,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2/9/2011 13:37,1.49,17537.0,United Kingdom
543535,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2/9/2011 13:37,1.25,17537.0,United Kingdom
543535,22759,SET OF 3 NOTEBOOKS IN PARCEL,24,2/9/2011 13:37,1.65,17537.0,United Kingdom
543535,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2/9/2011 13:37,2.1,17537.0,United Kingdom
543535,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,16,2/9/2011 13:37,1.49,17537.0,United Kingdom
543535,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2/9/2011 13:37,2.95,17537.0,United Kingdom
543535,22667,RECIPE BOX RETROSPOT ,6,2/9/2011 13:37,2.95,17537.0,United Kingdom
543535,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,12,2/9/2011 13:37,0.65,17537.0,United Kingdom
543535,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,12,2/9/2011 13:37,2.55,17537.0,United Kingdom
543535,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2/9/2011 13:37,2.95,17537.0,United Kingdom
543535,84659A,WHITE TRAVEL ALARM CLOCK,12,2/9/2011 13:37,2.55,17537.0,United Kingdom
543535,22469,HEART OF WICKER SMALL,12,2/9/2011 13:37,1.65,17537.0,United Kingdom
543535,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2/9/2011 13:37,1.65,17537.0,United Kingdom
543535,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,12,2/9/2011 13:37,0.65,17537.0,United Kingdom
543535,21713,CITRONELLA CANDLE FLOWERPOT,8,2/9/2011 13:37,2.1,17537.0,United Kingdom
543535,72741,GRAND CHOCOLATECANDLE,9,2/9/2011 13:37,1.45,17537.0,United Kingdom
543535,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,4,2/9/2011 13:37,1.65,17537.0,United Kingdom
543535,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,4,2/9/2011 13:37,1.65,17537.0,United Kingdom
543535,85040A,S/4 PINK FLOWER CANDLES IN BOWL,4,2/9/2011 13:37,1.65,17537.0,United Kingdom
543535,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,20,2/9/2011 13:37,0.42,17537.0,United Kingdom
543535,90200B,BLACK SWEETHEART BRACELET,1,2/9/2011 13:37,4.25,17537.0,United Kingdom
543535,90039C,FIRE POLISHED GLASS BRACELET BLACK,1,2/9/2011 13:37,3.75,17537.0,United Kingdom
543535,90161D,ANT COPPER PINK BOUDICCA BRACELET,1,2/9/2011 13:37,4.95,17537.0,United Kingdom
543535,90161A,ANT COPPER RED BOUDICCA BRACELET,1,2/9/2011 13:37,4.95,17537.0,United Kingdom
543535,90161C,ANT COPPER LIME BOUDICCA BRACELET,1,2/9/2011 13:37,4.95,17537.0,United Kingdom
543535,90161B,ANT COPPER TURQ BOUDICCA BRACELET,1,2/9/2011 13:37,4.95,17537.0,United Kingdom
543535,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,2/9/2011 13:37,4.25,17537.0,United Kingdom
543535,90200D,PINK SWEETHEART BRACELET,1,2/9/2011 13:37,4.25,17537.0,United Kingdom
543535,90200C,BLUE SWEETHEART BRACELET,2,2/9/2011 13:37,4.25,17537.0,United Kingdom
543535,90200A,PURPLE SWEETHEART BRACELET,2,2/9/2011 13:37,4.25,17537.0,United Kingdom
543535,90120C,GREEN MURANO TWIST BRACELET,1,2/9/2011 13:37,4.25,17537.0,United Kingdom
543535,90120B,BLUE MURANO TWIST BRACELET,1,2/9/2011 13:37,4.25,17537.0,United Kingdom
543535,90122C,TURQUOISE CRYSTAL+GLASS BRACELET,1,2/9/2011 13:37,4.95,17537.0,United Kingdom
543535,90122B,JADE CRYSTAL+GLASS BRACELET,1,2/9/2011 13:37,4.95,17537.0,United Kingdom
543535,90122A,PINK CRYSTAL+GLASS BRACELET,1,2/9/2011 13:37,4.95,17537.0,United Kingdom
543535,90120D,WHITE MURANO TWIST BRACELET,1,2/9/2011 13:37,4.25,17537.0,United Kingdom
543535,90198B,VINTAGE ROSE BEAD BRACELET BLACK,2,2/9/2011 13:37,4.25,17537.0,United Kingdom
543536,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2/9/2011 13:41,1.95,,United Kingdom
543536,22386,JUMBO BAG PINK POLKADOT,5,2/9/2011 13:41,1.95,,United Kingdom
543536,85099B,JUMBO BAG RED RETROSPOT,5,2/9/2011 13:41,1.95,,United Kingdom
543536,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2/9/2011 13:41,1.95,,United Kingdom
543536,21174,POTTERING IN THE SHED METAL SIGN,1,2/9/2011 13:41,2.08,,United Kingdom
543536,22493,PAINT YOUR OWN CANVAS SET,1,2/9/2011 13:41,1.65,,United Kingdom
543536,79063D,"RETRO PILL BOX , REVOLUTIONARY",1,2/9/2011 13:41,0.42,,United Kingdom
543536,84993B,75 BLACK PETIT FOUR CASES,1,2/9/2011 13:41,0.42,,United Kingdom
543536,84992,72 SWEETHEART FAIRY CAKE CASES,1,2/9/2011 13:41,0.55,,United Kingdom
543536,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2/9/2011 13:41,0.55,,United Kingdom
543536,21034,REX CASH+CARRY JUMBO SHOPPER,2,2/9/2011 13:41,0.95,,United Kingdom
543537,15056BL,EDWARDIAN PARASOL BLACK,3,2/9/2011 13:50,5.95,12401.0,Belgium
543537,22423,REGENCY CAKESTAND 3 TIER,2,2/9/2011 13:50,12.75,12401.0,Belgium
543537,21843,RED RETROSPOT CAKE STAND,1,2/9/2011 13:50,10.95,12401.0,Belgium
543537,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,2/9/2011 13:50,3.75,12401.0,Belgium
543537,POST,POSTAGE,1,2/9/2011 13:50,15.0,12401.0,Belgium
543538,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2/9/2011 13:57,3.95,16143.0,United Kingdom
543538,21238,RED RETROSPOT CUP,8,2/9/2011 13:57,0.85,16143.0,United Kingdom
543538,21239,PINK  POLKADOT CUP,8,2/9/2011 13:57,0.85,16143.0,United Kingdom
543538,21240,BLUE POLKADOT CUP,8,2/9/2011 13:57,0.85,16143.0,United Kingdom
543538,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2/9/2011 13:57,3.75,16143.0,United Kingdom
543538,47570B,TEA TIME TABLE CLOTH,2,2/9/2011 13:57,10.65,16143.0,United Kingdom
543538,47567B,TEA TIME KITCHEN APRON,6,2/9/2011 13:57,5.95,16143.0,United Kingdom
543538,20728,LUNCH BAG CARS BLUE,10,2/9/2011 13:57,1.65,16143.0,United Kingdom
543538,22383,LUNCH BAG SUKI  DESIGN ,10,2/9/2011 13:57,1.65,16143.0,United Kingdom
543538,47559B,TEA TIME OVEN GLOVE,10,2/9/2011 13:57,1.25,16143.0,United Kingdom
543538,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2/9/2011 13:57,4.95,16143.0,United Kingdom
543538,22667,RECIPE BOX RETROSPOT ,6,2/9/2011 13:57,2.95,16143.0,United Kingdom
543538,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2/9/2011 13:57,2.95,16143.0,United Kingdom
543538,22795,SWEETHEART RECIPE BOOK STAND,2,2/9/2011 13:57,6.75,16143.0,United Kingdom
543538,22470,HEART OF WICKER LARGE,6,2/9/2011 13:57,2.95,16143.0,United Kingdom
543538,47566,PARTY BUNTING,4,2/9/2011 13:57,4.95,16143.0,United Kingdom
543538,47566B,TEA TIME PARTY BUNTING,4,2/9/2011 13:57,4.95,16143.0,United Kingdom
543538,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2/9/2011 13:57,1.25,16143.0,United Kingdom
543538,22896,PEG BAG APPLES DESIGN,6,2/9/2011 13:57,2.55,16143.0,United Kingdom
543538,22487,WHITE WOOD GARDEN PLANT LADDER,1,2/9/2011 13:57,9.95,16143.0,United Kingdom
543538,84763,ZINC FINISH 15CM PLANTER POTS,12,2/9/2011 13:57,1.25,16143.0,United Kingdom
543538,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2/9/2011 13:57,4.25,16143.0,United Kingdom
543538,22457,NATURAL SLATE HEART CHALKBOARD ,6,2/9/2011 13:57,2.95,16143.0,United Kingdom
543538,22296,HEART IVORY TRELLIS LARGE,12,2/9/2011 13:57,1.65,16143.0,United Kingdom
543538,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,2/9/2011 13:57,3.25,16143.0,United Kingdom
543539,22426,ENAMEL WASH BOWL CREAM,32,2/9/2011 14:18,2.95,17757.0,United Kingdom
543539,21155,RED RETROSPOT PEG BAG,2,2/9/2011 14:18,2.55,17757.0,United Kingdom
543539,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2/9/2011 14:18,2.95,17757.0,United Kingdom
543539,22193,RED DINER WALL CLOCK,1,2/9/2011 14:18,8.5,17757.0,United Kingdom
543539,22667,RECIPE BOX RETROSPOT ,3,2/9/2011 14:18,2.95,17757.0,United Kingdom
543539,84006,MAGIC TREE -PAPER FLOWERS,3,2/9/2011 14:18,0.85,17757.0,United Kingdom
543539,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2/9/2011 14:18,1.25,17757.0,United Kingdom
543539,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,2/9/2011 14:18,2.95,17757.0,United Kingdom
543539,22329,ROUND CONTAINER SET OF 5 RETROSPOT,3,2/9/2011 14:18,1.65,17757.0,United Kingdom
543539,22966,GINGERBREAD MAN COOKIE CUTTER,2,2/9/2011 14:18,1.25,17757.0,United Kingdom
543539,22197,SMALL POPCORN HOLDER,10,2/9/2011 14:18,0.85,17757.0,United Kingdom
543540,22382,LUNCH BAG SPACEBOY DESIGN ,10,2/9/2011 14:44,1.65,17412.0,United Kingdom
543540,20725,LUNCH BAG RED RETROSPOT,10,2/9/2011 14:44,1.65,17412.0,United Kingdom
543540,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2/9/2011 14:44,1.65,17412.0,United Kingdom
543540,22384,LUNCH BAG PINK POLKADOT,10,2/9/2011 14:44,1.65,17412.0,United Kingdom
543540,22507,MEMO BOARD RETROSPOT  DESIGN,4,2/9/2011 14:44,4.95,17412.0,United Kingdom
543540,22616,PACK OF 12 LONDON TISSUES ,24,2/9/2011 14:44,0.29,17412.0,United Kingdom
543540,22659,LUNCH BOX I LOVE LONDON,12,2/9/2011 14:44,1.95,17412.0,United Kingdom
543540,22902,TOTE BAG I LOVE LONDON,12,2/9/2011 14:44,2.1,17412.0,United Kingdom
543541,20961,STRAWBERRY BATH SPONGE ,10,2/9/2011 14:44,1.25,12462.0,Spain
543541,21317,GLASS SPHERE CANDLE STAND MEDIUM,2,2/9/2011 14:44,5.45,12462.0,Spain
543541,85127,SMALL SQUARE CUT GLASS CANDLESTICK,3,2/9/2011 14:44,4.95,12462.0,Spain
543541,21324,HANGING MEDINA LANTERN SMALL,6,2/9/2011 14:44,2.95,12462.0,Spain
543541,22784,LANTERN CREAM GAZEBO ,3,2/9/2011 14:44,4.95,12462.0,Spain
543541,71053,WHITE METAL LANTERN,4,2/9/2011 14:44,3.75,12462.0,Spain
543541,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2/9/2011 14:44,4.95,12462.0,Spain
543541,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2/9/2011 14:44,1.25,12462.0,Spain
543541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2/9/2011 14:44,2.95,12462.0,Spain
543541,21313,GLASS HEART T-LIGHT HOLDER ,12,2/9/2011 14:44,0.85,12462.0,Spain
543541,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,4,2/9/2011 14:44,4.25,12462.0,Spain
543541,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,6,2/9/2011 14:44,1.65,12462.0,Spain
543541,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2/9/2011 14:44,1.25,12462.0,Spain
543541,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2/9/2011 14:44,0.85,12462.0,Spain
543541,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2/9/2011 14:44,1.25,12462.0,Spain
543541,48138,DOORMAT UNION FLAG,2,2/9/2011 14:44,7.95,12462.0,Spain
543541,48111,DOORMAT 3 SMILEY CATS,2,2/9/2011 14:44,7.95,12462.0,Spain
543541,22508,DOORSTOP RETROSPOT HEART,4,2/9/2011 14:44,3.75,12462.0,Spain
543541,21114,LAVENDER SCENTED FABRIC HEART,10,2/9/2011 14:44,1.25,12462.0,Spain
543541,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2/9/2011 14:44,9.95,12462.0,Spain
543541,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2/9/2011 14:44,9.95,12462.0,Spain
543541,22423,REGENCY CAKESTAND 3 TIER,1,2/9/2011 14:44,12.75,12462.0,Spain
543541,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2/9/2011 14:44,9.95,12462.0,Spain
543541,37446,MINI CAKE STAND WITH HANGING CAKES,8,2/9/2011 14:44,1.45,12462.0,Spain
543541,21231,SWEETHEART CERAMIC TRINKET BOX,12,2/9/2011 14:44,1.25,12462.0,Spain
543541,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2/9/2011 14:44,1.25,12462.0,Spain
543541,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2/9/2011 14:44,2.95,12462.0,Spain
543541,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,2/9/2011 14:44,2.95,12462.0,Spain
543541,22057,CERAMIC PLATE STRAWBERRY DESIGN,12,2/9/2011 14:44,1.49,12462.0,Spain
543541,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2/9/2011 14:44,1.49,12462.0,Spain
543541,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2/9/2011 14:44,0.85,12462.0,Spain
543541,22180,RETROSPOT LAMP,2,2/9/2011 14:44,9.95,12462.0,Spain
543541,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,2/9/2011 14:44,0.65,12462.0,Spain
543541,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,2/9/2011 14:44,1.25,12462.0,Spain
543541,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2/9/2011 14:44,1.45,12462.0,Spain
543541,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6,2/9/2011 14:44,3.75,12462.0,Spain
543541,47559B,TEA TIME OVEN GLOVE,10,2/9/2011 14:44,1.25,12462.0,Spain
543541,21217,RED RETROSPOT ROUND CAKE TINS,1,2/9/2011 14:44,9.95,12462.0,Spain
